Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,MVP 1.5x Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
122664-69294,QB,Skylar,Skylar Thompson,Thompson,2.626666704813639,3,1000,1500,PIT@LAC,PIT,LAC,IR,Hamstring,,,,MVP - 1.5X Points/AnyFLEX
122664-90575,RB,Najee,Najee Harris,Harris,3.366666793823242,3,1000,1500,PIT@LAC,LAC,PIT,IR,Achilles,,,,MVP - 1.5X Points/AnyFLEX
122664-104278,TE,Donald,Donald Parham Jr.,Parham Jr.,,0,1000,1500,PIT@LAC,PIT,LAC,IR,Achilles,,,,MVP - 1.5X Points/AnyFLEX
122664-61273,WR,Scotty,Scotty Miller,Miller,0.699999988079071,2,1000,1500,PIT@LAC,PIT,LAC,Q,Finger,,,,MVP - 1.5X Points/AnyFLEX
122664-54239,TE,Matt,Matt Sokol,Sokol,,0,1000,1500,PIT@LAC,PIT,LAC,,,,,,MVP - 1.5X Points/AnyFLEX
122664-91361,RB,Hassan,Hassan Haskins,Haskins,1.0500000317891438,6,1000,1500,PIT@LAC,LAC,PIT,IR,Hamstring,,,,MVP - 1.5X Points/AnyFLEX
122664-66402,TE,Jack,Jack Driscoll,Driscoll,0,1,1000,1500,PIT@LAC,PIT,LAC,,,,,,MVP - 1.5X Points/AnyFLEX
122664-104165,RB,Lew,Lew Nichols,Nichols,0,1,1000,1500,PIT@LAC,PIT,LAC,,,,,,MVP - 1.5X Points/AnyFLEX
122664-69860,RB,Trayveon,Trayveon Williams,Williams,0,3,1000,1500,PIT@LAC,LAC,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
122664-192359,WR,JaQuae,JaQuae Jackson,Jackson,,0,1000,1500,PIT@LAC,LAC,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
122664-206447,RB,Max,Max Hurleman,Hurleman,,0,1000,1500,PIT@LAC,PIT,LAC,,,,,,MVP - 1.5X Points/AnyFLEX
122664-89586,TE,Tucker,Tucker Fisk,Fisk,0.5666666825612386,3,1000,1500,PIT@LAC,LAC,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
122664-129010,QB,DJ,DJ Uiagalelei,Uiagalelei,,0,1000,1500,PIT@LAC,LAC,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
122664-86646,RB,Trey,Trey Sermon,Sermon,0,1,1000,1500,PIT@LAC,PIT,LAC,,,,,,MVP - 1.5X Points/AnyFLEX
122664-93055,WR,Isaiah,Isaiah Hodgins,Hodgins,1.100000023841858,2,1000,1500,PIT@LAC,PIT,LAC,,,,,,MVP - 1.5X Points/AnyFLEX
