Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,MVP 1.5x Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
122371-135325,TE,Rivaldo,Rivaldo Fairweather,Fairweather,,0,1000,1500,ARI@DAL,DAL,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
122371-71845,RB,Miles,Miles Sanders,Sanders,5.675000190734863,4,1000,1500,ARI@DAL,DAL,ARI,IR,Knee,,,,MVP - 1.5X Points/AnyFLEX
122371-71844,K,Blake,Blake Gillikin,Gillikin,0,5,1000,1500,ARI@DAL,ARI,DAL,IR,Back,,,,MVP - 1.5X Points/AnyFLEX
122371-60838,WR,Andre,Andre Baccellia,Baccellia,,0,1000,1500,ARI@DAL,ARI,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
122371-138277,WR,Jalen,Jalen Brooks,Brooks,2.284615443303035,13,1000,1500,ARI@DAL,ARI,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
122371-94888,TE,Messiah,Messiah Swinson,Swinson,,0,1000,1500,ARI@DAL,ARI,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
122371-61112,TE,Josiah,Josiah Deguara,Deguara,0.9666666984558105,3,1000,1500,ARI@DAL,ARI,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
122371-119619,WR,Traeshon,Traeshon Holden,Holden,,0,1000,1500,ARI@DAL,DAL,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
122371-56262,WR,Parris,Parris Campbell,Campbell,2.4,5,1000,1500,ARI@DAL,DAL,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
122371-152522,RB,Phil,Phil Mafah,Mafah,,0,1000,1500,ARI@DAL,DAL,ARI,IR,Shoulder,,,,MVP - 1.5X Points/AnyFLEX
122371-114252,WR,Xavier,Xavier Weaver,Weaver,0,2,1000,1500,ARI@DAL,ARI,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
122371-54863,WR,C.J.,C.J. Goodwin,Goodwin,0,4,1000,1500,ARI@DAL,DAL,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
122371-109008,WR,Jalen,Jalen Cropper,Cropper,0,2,1000,1500,ARI@DAL,DAL,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
122371-142042,RB,Trey,Trey Benson,Benson,7.224999904632568,4,1000,1500,ARI@DAL,ARI,DAL,IR,Knee - meniscus,,,,MVP - 1.5X Points/AnyFLEX
122371-93023,RB,Jermar,Jermar Jefferson,Jefferson,1.850000023841858,2,1000,1500,ARI@DAL,ARI,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
122371-29411,TE,Pharaoh,Pharaoh Brown,Brown,1.0625,8,1000,1500,ARI@DAL,ARI,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
122371-40687,RB,James,James Conner,Conner,9.766666412353516,3,1000,1500,ARI@DAL,ARI,DAL,IR,Foot,,,,MVP - 1.5X Points/AnyFLEX
122371-52342,QB,Will,Will Grier,Grier,,0,1000,1500,ARI@DAL,DAL,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
122371-156152,WR,Tejhaun,Tejhaun Palmer,Palmer,,0,1000,1500,ARI@DAL,ARI,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
