Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,MVP 1.5x Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
120720-119730,WR,Jimmy,Jimmy Holiday,Holiday,,0,1000,1500,KC@NYG,KC,NYG,,,,,,MVP - 1.5X Points/AnyFLEX
120720-152628,TE,Thomas,Thomas Fidone II,Fidone II,,0,1000,1500,KC@NYG,NYG,KC,,,,,,MVP - 1.5X Points/AnyFLEX
120720-73398,QB,Chris,Chris Oladokun,Oladokun,0.25,2,1000,1500,KC@NYG,KC,NYG,,,,,,MVP - 1.5X Points/AnyFLEX
120720-173631,RB,Dante,Dante Miller,Miller,,0,1000,1500,KC@NYG,NYG,KC,,,,,,MVP - 1.5X Points/AnyFLEX
120720-152526,TE,Jake,Jake Briningstool,Briningstool,,0,1000,1500,KC@NYG,KC,NYG,IR,Hamstring,,,,MVP - 1.5X Points/AnyFLEX
120720-156374,TE,Tre,Tre Watson,Watson,,0,1000,1500,KC@NYG,KC,NYG,,,,,,MVP - 1.5X Points/AnyFLEX
120720-18009,TE,Chris,Chris Manhertz,Manhertz,0,1,1000,1500,KC@NYG,NYG,KC,,,,,,MVP - 1.5X Points/AnyFLEX
120720-42077,TE,James,James Winchester,Winchester,0,2,1000,1500,KC@NYG,KC,NYG,,,,,,MVP - 1.5X Points/AnyFLEX
120720-80353,TE,Robert,Robert Tonyan,Tonyan,,0,1000,1500,KC@NYG,KC,NYG,,,,,,MVP - 1.5X Points/AnyFLEX
120720-86113,WR,Ihmir,Ihmir Smith-Marsette,Smith-Marsette,0.4,15,1000,1500,KC@NYG,NYG,KC,,,,,,MVP - 1.5X Points/AnyFLEX
120720-61798,QB,Gardner,Gardner Minshew II,Minshew II,10.631999969482422,10,1000,1500,KC@NYG,KC,NYG,,,,,,MVP - 1.5X Points/AnyFLEX
120720-156523,RB,Carson,Carson Steele,Steele,1.569230739886944,13,1000,1500,KC@NYG,KC,NYG,,,,,,MVP - 1.5X Points/AnyFLEX
120720-85741,RB,Clyde,Clyde Edwards-Helaire,Edwards-Helaire,2.8333333333333335,3,1000,1500,KC@NYG,KC,NYG,,,,,,MVP - 1.5X Points/AnyFLEX
120720-176119,K,Jude,Jude McAtamney,McAtamney,4,1,1000,1500,KC@NYG,NYG,KC,,,,,,MVP - 1.5X Points/AnyFLEX
120720-71031,WR,Lil'Jordan,Lil'Jordan Humphrey,Humphrey,3.4857142312186107,14,1000,1500,KC@NYG,NYG,KC,,,,,,MVP - 1.5X Points/AnyFLEX
120720-92413,RB,Elijah,Elijah Mitchell,Mitchell,,0,1000,1500,KC@NYG,KC,NYG,,,,,,MVP - 1.5X Points/AnyFLEX
