Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,MVP 1.5x Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
119244-90522,TE,Cameron,Cameron Latu,Latu,,0,1000,1500,DAL@PHI,PHI,DAL,Q,Groin,,,,MVP - 1.5X Points/AnyFLEX
119244-114589,WR,Giles,Giles Jackson,Jackson,,0,1000,1500,DAL@PHI,PHI,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
119244-114716,TE,Christian,Christian Johnstone,Johnstone,,0,1000,1500,DAL@PHI,PHI,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
119244-135325,TE,Rivaldo,Rivaldo Fairweather,Fairweather,,0,1000,1500,DAL@PHI,DAL,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
119244-226859,WR,Darius,Darius Cooper,Cooper,,0,1000,1500,DAL@PHI,PHI,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
119244-85672,WR,Terrace,Terrace Marshall,Marshall,1.1199999809265138,5,1000,1500,DAL@PHI,PHI,DAL,Q,Knee,,,,MVP - 1.5X Points/AnyFLEX
119244-226858,RB,ShunDerrick,ShunDerrick Powell,Powell,,0,1000,1500,DAL@PHI,PHI,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
119244-110380,RB,Keilan,Keilan Robinson,Robinson,0,1,1000,1500,DAL@PHI,PHI,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
119244-151737,TE,E.J.,E.J. Jenkins,Jenkins,2.3999999364217124,3,1000,1500,DAL@PHI,PHI,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
119244-114109,WR,Ainias,Ainias Smith,Smith,2.839999961853027,5,1000,1500,DAL@PHI,PHI,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
119244-119619,WR,Traeshon,Traeshon Holden,Holden,,0,1000,1500,DAL@PHI,DAL,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
119244-184128,WR,Ife,Ife Adeyi,Adeyi,,0,1000,1500,DAL@PHI,PHI,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
119244-152646,QB,Kyle,Kyle McCord,McCord,,0,1000,1500,DAL@PHI,PHI,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
119244-72772,RB,Avery,Avery Williams,Williams,0,15,1000,1500,DAL@PHI,PHI,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
119244-56262,WR,Parris,Parris Campbell,Campbell,2.4,5,1000,1500,DAL@PHI,DAL,PHI,Q,Knee - mcl,,,,MVP - 1.5X Points/AnyFLEX
119244-152522,RB,Phil,Phil Mafah,Mafah,,0,1000,1500,DAL@PHI,DAL,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
119244-109007,WR,Josh,Josh Kelly,Kelly,,0,1000,1500,DAL@PHI,DAL,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
119244-54863,WR,C.J.,C.J. Goodwin,Goodwin,0,4,1000,1500,DAL@PHI,DAL,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
119244-109008,WR,Jalen,Jalen Cropper,Cropper,,0,1000,1500,DAL@PHI,DAL,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
119244-85842,TE,Brevyn,Brevyn Spann-Ford,Spann-Ford,2.2166666984558105,6,1000,1500,DAL@PHI,DAL,PHI,Q,Ankle,,,,MVP - 1.5X Points/AnyFLEX
119244-155733,RB,Montrell,Montrell Johnson Jr.,Johnson Jr.,,0,1000,1500,DAL@PHI,PHI,DAL,Q,Hamstring,,,,MVP - 1.5X Points/AnyFLEX
119244-112356,WR,Taylor,Taylor Morin,Morin,,0,1000,1500,DAL@PHI,PHI,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
119244-52342,QB,Will,Will Grier,Grier,0,2,1000,1500,DAL@PHI,DAL,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
119244-91898,QB,Dorian,Dorian Thompson-Robinson,Thompson-Robinson,3.1142856052943637,7,1000,1500,DAL@PHI,PHI,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
119244-91390,QB,Joe,Joe Milton III,Milton III,9.619999885559082,2,1000,1500,DAL@PHI,DAL,PHI,,,,,,MVP - 1.5X Points/AnyFLEX
119244-96254,TE,Nick,Nick Muse,Muse,0,2,1000,1500,DAL@PHI,PHI,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
