MVP - 1.5X Points,AnyFLEX,AnyFLEX,AnyFLEX,AnyFLEX
111516-38435:Jared Goff,111516-129368:Jahmyr Gibbs,111516-61593:Jauan Jennings,111516-105646:Sam LaPorta,111516-91372:Jake Moody
111516-38435:Jared Goff,111516-129368:Jahmyr Gibbs,111516-89644:Isaac Guerendo,111516-105646:Sam LaPorta,111516-102796:Ricky Pearsall
111516-38435:Jared Goff,111516-85607:Brock Purdy,111516-89644:Isaac Guerendo,111516-56018:Deebo Samuel Sr.,111516-140176:Jake Bates
111516-38435:Jared Goff,111516-85607:Brock Purdy,111516-89644:Isaac Guerendo,111516-140176:Jake Bates,111516-57091:Tim Patrick
111516-38435:Jared Goff,111516-86997:Amon-Ra St. Brown,111516-111631:Jameson Williams,111516-105646:Sam LaPorta,111516-91372:Jake Moody
111516-38435:Jared Goff,111516-86997:Amon-Ra St. Brown,111516-111631:Jameson Williams,111516-89644:Isaac Guerendo,111516-12532:Detroit Lions
111516-129368:Jahmyr Gibbs,111516-85607:Brock Purdy,111516-39793:George Kittle,111516-56018:Deebo Samuel Sr.,111516-57091:Tim Patrick
111516-129368:Jahmyr Gibbs,111516-85607:Brock Purdy,111516-111631:Jameson Williams,111516-56018:Deebo Samuel Sr.,111516-57091:Tim Patrick
