Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,MVP 1.5x Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
119275-56648,RB,Jeremy,Jeremy McNichols,McNichols,3.7764704087201286,17,6000,9000,WAS@NE,WAS,NE,,,,,,MVP - 1.5X Points/AnyFLEX
119275-91977,QB,Ben,Ben Wooldridge,Wooldridge,,0,6000,9000,WAS@NE,NE,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
119275-149710,WR,Mike,Mike Strachan,Strachan,2.5,2,6000,9000,WAS@NE,WAS,NE,,,,,,MVP - 1.5X Points/AnyFLEX
119275-56018,WR,Deebo,Deebo Samuel Sr.,Samuel Sr.,9.57857186453683,14,6000,9000,WAS@NE,WAS,NE,,,,,,MVP - 1.5X Points/AnyFLEX
119275-201553,WR,John,John Jiles,Jiles,,0,6000,9000,WAS@NE,NE,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
119275-29780,TE,Zach,Zach Ertz,Ertz,8.894999694824218,20,6000,9000,WAS@NE,WAS,NE,,,,,,MVP - 1.5X Points/AnyFLEX
119275-87127,RB,Chris,Chris Rodriguez Jr.,Rodriguez Jr.,5.166666666666667,6,6000,9000,WAS@NE,WAS,NE,,,,,,MVP - 1.5X Points/AnyFLEX
119275-8023,QB,Josh,Josh Johnson,Johnson,0.19499999284744263,4,6000,9000,WAS@NE,WAS,NE,,,,,,MVP - 1.5X Points/AnyFLEX
119275-40407,QB,Joshua,Joshua Dobbs,Dobbs,11.946666717529297,3,6000,9000,WAS@NE,NE,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
119275-136538,WR,Kyle,Kyle Williams,Williams,,0,6000,9000,WAS@NE,NE,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
119275-54746,TE,Tyler,Tyler Ott,Ott,0,1,6000,9000,WAS@NE,WAS,NE,,,,,,MVP - 1.5X Points/AnyFLEX
119275-128986,WR,Jaylin,Jaylin Lane,Lane,,0,6000,9000,WAS@NE,WAS,NE,,,,,,MVP - 1.5X Points/AnyFLEX
119275-152540,TE,CJ,CJ Dippre,Dippre,,0,6000,9000,WAS@NE,NE,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
119275-154461,WR,Ja'Corey,Ja'Corey Brooks,Brooks,,0,6000,9000,WAS@NE,WAS,NE,,,,,,MVP - 1.5X Points/AnyFLEX
119275-88035,K,John Parker,John Parker Romo,Romo,11.5,4,6000,9000,WAS@NE,NE,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
119275-114787,RB,Terrell,Terrell Jennings,Jennings,1.649999976158142,2,6000,9000,WAS@NE,NE,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
119275-14820,RB,Nick,Nick Bellore,Bellore,0,1,6000,9000,WAS@NE,WAS,NE,,,,,,MVP - 1.5X Points/AnyFLEX
119275-119653,WR,Kayshon,Kayshon Boutte,Boutte,6.893333435058594,15,6000,9000,WAS@NE,NE,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
119275-63851,TE,Tyree,Tyree Jackson,Jackson,,0,6000,9000,WAS@NE,WAS,NE,IR,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
119275-86762,TE,Jack,Jack Westover,Westover,0,1,6000,9000,WAS@NE,NE,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
119275-63855,WR,K.J.,K.J. Osborn,Osborn,2.171428544180734,7,6000,9000,WAS@NE,WAS,NE,,,,,,MVP - 1.5X Points/AnyFLEX
119275-25079,WR,Stefon,Stefon Diggs,Diggs,12.302499771118164,8,6000,9000,WAS@NE,NE,WAS,Q,Knee - acl,,,,MVP - 1.5X Points/AnyFLEX
119275-120694,WR,Ja'Lynn,Ja'Lynn Polk,Polk,2.053846212533804,13,6000,9000,WAS@NE,NE,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
119275-138746,WR,Javon,Javon Baker,Baker,0.2833333412806193,6,6000,9000,WAS@NE,NE,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
119275-131835,WR,Efton,Efton Chism III,Chism III,,0,6000,9000,WAS@NE,NE,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
119275-103547,WR,Luke,Luke McCaffrey,McCaffrey,1.7199999491373699,15,6000,9000,WAS@NE,WAS,NE,,,,,,MVP - 1.5X Points/AnyFLEX
119275-12541,D,New England,New England Patriots,Patriots,3.764705882352941,17,6000,9000,WAS@NE,NE,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
119275-152316,QB,Drake,Drake Maye,Maye,14.395384568434496,13,6000,9000,WAS@NE,NE,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
