Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,MVP 1.5x Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
121480-63646,TE,Lawrence,Lawrence Cager,Cager,,0,1000,1500,CHI@WAS,WAS,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
121480-71459,RB,Brittain,Brittain Brown,Brown,,0,1000,1500,CHI@WAS,CHI,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
121480-167588,WR,Jacoby,Jacoby Jones,Jones,,0,1000,1500,CHI@WAS,WAS,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
121480-87594,QB,Sam,Sam Hartman,Hartman,,0,1000,1500,CHI@WAS,WAS,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
121480-87731,WR,Dominique,Dominique Robinson,Robinson,0,1,1000,1500,CHI@WAS,CHI,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
121480-64827,WR,Miles,Miles Boykin,Boykin,,0,1000,1500,CHI@WAS,CHI,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
121480-165962,TE,Nikola,Nikola Kalinic,Kalinic,,0,1000,1500,CHI@WAS,CHI,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
121480-104008,TE,Stephen,Stephen Carlson,Carlson,,0,1000,1500,CHI@WAS,CHI,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
121480-152014,WR,JP,JP Richardson,Richardson,,0,1000,1500,CHI@WAS,CHI,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
121480-22994,QB,Case,Case Keenum,Keenum,,0,1000,1500,CHI@WAS,CHI,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
121480-8023,QB,Josh,Josh Johnson,Johnson,0.19499999284744263,4,1000,1500,CHI@WAS,WAS,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
121480-54746,TE,Tyler,Tyler Ott,Ott,0,1,1000,1500,CHI@WAS,WAS,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
121480-65627,WR,Maurice,Maurice Alexander,Alexander,0,1,1000,1500,CHI@WAS,CHI,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
121480-154461,WR,Ja'Corey,Ja'Corey Brooks,Brooks,,0,1000,1500,CHI@WAS,WAS,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
121480-14820,RB,Nick,Nick Bellore,Bellore,0,1,1000,1500,CHI@WAS,WAS,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
121480-114532,RB,Deion,Deion Hankins,Hankins,,0,1000,1500,CHI@WAS,CHI,WAS,IR,Quadriceps,,,,MVP - 1.5X Points/AnyFLEX
121480-87654,WR,Noah,Noah Igbinoghene,Igbinoghene,0,2,1000,1500,CHI@WAS,WAS,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
121480-63851,TE,Tyree,Tyree Jackson,Jackson,,0,1000,1500,CHI@WAS,WAS,CHI,IR,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
121480-193004,WR,Jahdae,Jahdae Walker,Walker,,0,1000,1500,CHI@WAS,CHI,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
121480-71032,WR,Devin,Devin Duvernay,Duvernay,0,4,1000,1500,CHI@WAS,CHI,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
121480-152574,RB,Donovan,Donovan Edwards,Edwards,,0,1000,1500,CHI@WAS,WAS,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
