#,Player,Pos,Team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,AVG,TTL,,,,
216,Ja'Tavion Sanders,TE,CAR,2.7,5.4,,,,,,,,,,,,,,,,,4.1,8.1,Ja'Tavion Sanders,,2.7,5.4
216,Austin Ekeler,RB,WAS,5.7,2.4,,,,,,,,,,,,,,,,,4.1,8.1,Austin Ekeler,,2.4,5.7
216,Jeremy Ruckert,TE,NYJ,1.6,6.5,,,,,,,,,,,,,,,,,4.1,8.1,Jeremy Ruckert,,1.6,6.5
219,Miami Dolphins,DST,MIA,0,8,,,,,,,,,,,,,,,,,4,8,Miami Dolphins,,0,8
219,Detroit Lions,DST,DET,0,8,,,,,,,,,,,,,,,,,4,8,Detroit Lions,,0,8
219,Chase McLaughlin,K,TB,6,2,,,,,,,,,,,,,,,,,4,8,Chase McLaughlin,,2,6
219,Ryan Miller,WR,TB,0,8,,,,,,,,,,,,,,,,,4,8,Ryan Miller,,0,8
219,Braelon Allen,RB,NYJ,6.9,1.1,,,,,,,,,,,,,,,,,4,8,Braelon Allen,,1.1,6.9
219,Philadelphia Eagles,DST,PHI,3,5,,,,,,,,,,,,,,,,,4,8,Philadelphia Eagles,,3,5
225,Luke Farrell,TE,SF,0.4,7.5,,,,,,,,,,,,,,,,,4,7.9,Luke Farrell,,0.4,7.5
226,David Njoku,TE,CLE,3.7,4,,,,,,,,,,,,,,,,,3.9,7.7,David Njoku,,3.7,4
227,Khalil Shakir,WR,BUF,6.4,1.2,,,,,,,,,,,,,,,,,3.8,7.6,Khalil Shakir,,1.2,6.4
228,Marvin Mims Jr.,WR,DEN,-0.8,8.4,,,,,,,,,,,,,,,,,3.8,7.6,Marvin Mims Jr.,,-0.8,8.4
229,Brenton Strange,TE,JAC,5.9,1.7,,,,,,,,,,,,,,,,,3.8,7.6,Brenton Strange,,1.7,5.9
229,Michael Wilson,WR,ARI,0.5,7.1,,,,,,,,,,,,,,,,,3.8,7.6,Michael Wilson,,0.5,7.1
229,Devaughn Vele,WR,NO,1.3,6.3,,,,,,,,,,,,,,,,,3.8,7.6,Devaughn Vele,,1.3,6.3
229,Parker Washington,WR,JAC,0,7.6,,,,,,,,,,,,,,,,,3.8,7.6,Parker Washington,,0,7.6
233,Hunter Henry,TE,NE,6.6,0.9,,,,,,,,,,,,,,,,,3.8,7.5,Hunter Henry,,0.9,6.6
233,Adam Trautman,TE,DEN,0.5,7,,,,,,,,,,,,,,,,,3.8,7.5,Adam Trautman,,0.5,7
233,Terry McLaurin,WR,WAS,2.7,4.8,,,,,,,,,,,,,,,,,3.8,7.5,Terry McLaurin,,2.7,4.8
236,Dontayvion Wicks,WR,GB,3,4.4,,,,,,,,,,,,,,,,,3.7,7.4,Dontayvion Wicks,,3,4.4
237,Sterling Shepard,WR,TB,3.9,3.4,,,,,,,,,,,,,,,,,3.7,7.3,Sterling Shepard,,3.4,3.9
237,Mitchell Tinsley,WR,CIN,0,7.3,,,,,,,,,,,,,,,,,3.7,7.3,Mitchell Tinsley,,0,7.3
239,Quinshon Judkins,RB,CLE,-,7.1,,,,,,,,,,,,,,,,,7.1,7.1,Quinshon Judkins,,7.1,7.1
239,Mack Hollins,WR,NE,0.3,6.8,,,,,,,,,,,,,,,,,3.6,7.1,Mack Hollins,,0.3,6.8
241,Chicago Bears,DST,CHI,11,-4,,,,,,,,,,,,,,,,,3.5,7,Chicago Bears,,-4,11
241,DeMario Douglas,WR,NE,6.2,0.8,,,,,,,,,,,,,,,,,3.5,7,DeMario Douglas,,0.8,6.2
241,Pittsburgh Steelers,DST,PIT,2,5,,,,,,,,,,,,,,,,,3.5,7,Pittsburgh Steelers,,2,5
244,DeVonta Smith,WR,PHI,1.6,5.3,,,,,,,,,,,,,,,,,3.5,6.9,DeVonta Smith,,1.6,5.3
245,Hunter Long,TE,JAC,6.6,0,,,,,,,,,,,,,,,,,3.3,6.6,Hunter Long,,0,6.6
246,Dont'e Thornton Jr.,WR,LV,4.5,2,,,,,,,,,,,,,,,,,3.3,6.5,Dont'e Thornton Jr.,,2,4.5
247,Xavier Hutchinson,WR,HOU,3.5,2.9,,,,,,,,,,,,,,,,,3.2,6.4,Xavier Hutchinson,,2.9,3.5
248,Jahan Dotson,WR,PHI,5.9,0.4,,,,,,,,,,,,,,,,,3.2,6.3,Jahan Dotson,,0.4,5.9
249,Olamide Zaccheaus,WR,CHI,4.2,2.1,,,,,,,,,,,,,,,,,3.2,6.3,Olamide Zaccheaus,,2.1,4.2
249,Raheim Sanders,RB,CLE,6.3,-,,,,,,,,,,,,,,,,,6.3,6.3,Raheim Sanders,,6.3,6.3
249,Josh Downs,WR,IND,1.2,5.1,,,,,,,,,,,,,,,,,3.2,6.3,Josh Downs,,1.2,5.1
252,Darius Slayton,WR,NYG,0,6.1,,,,,,,,,,,,,,,,,3.1,6.1,Darius Slayton,WR:NYG,0,6.1
253,Tampa Bay Buccaneers,DST,TB,2,4,,,,,,,,,,,,,,,,,3,6,Tampa Bay Buccaneers,,2,4
253,Kansas City Chiefs,DST,KC,3,3,,,,,,,,,,,,,,,,,3,6,Kansas City Chiefs,DST:KC,3,3
253,JuJu Smith-Schuster,WR,KC,5.5,0.5,,,,,,,,,,,,,,,,,3,6,JuJu Smith-Schuster,WR:KC,0.5,5.5
253,George Holani,RB,SEA,0,6,,,,,,,,,,,,,,,,,3,6,George Holani,,0,6
253,Kareem Hunt,RB,KC,2.6,3.4,,,,,,,,,,,,,,,,,3,6,Kareem Hunt,RB:KC,2.6,3.4
253,Jayden Higgins,WR,HOU,3.2,2.8,,,,,,,,,,,,,,,,,3,6,Jayden Higgins,,2.8,3.2
253,Cole Kmet,TE,CHI,3.1,2.9,,,,,,,,,,,,,,,,,3,6,Cole Kmet,,2.9,3.1
260,Kenneth Gainwell,RB,PIT,2.3,3.6,,,,,,,,,,,,,,,,,3,5.9,Kenneth Gainwell,,2.3,3.6
260,Jalen Nailor,WR,MIN,2.8,3.1,,,,,,,,,,,,,,,,,3,5.9,Jalen Nailor,,2.8,3.1
260,Jerome Ford,RB,CLE,0.5,5.4,,,,,,,,,,,,,,,,,3,5.9,Jerome Ford,,0.5,5.4
260,Pat Freiermuth,TE,PIT,2.8,3.1,,,,,,,,,,,,,,,,,3,5.9,Pat Freiermuth,,2.8,3.1
264,Najee Harris,RB,LAC,1,4.8,,,,,,,,,,,,,,,,,2.9,5.8,Najee Harris,,1,4.8
265,Isiah Pacheco,RB,KC,2.8,2.9,,,,,,,,,,,,,,,,,2.9,5.7,Isiah Pacheco,RB:KC,2.8,2.9
266,Dalton Schultz,TE,HOU,2.8,2.9,,,,,,,,,,,,,,,,,2.9,5.7,Dalton Schultz,,2.8,2.9
267,Brian Robinson Jr.,RB,SF,3.7,1.9,,,,,,,,,,,,,,,,,2.8,5.6,Brian Robinson Jr.,,1.9,3.7
268,Travis Hunter,WR,JAC,3.3,2.2,,,,,,,,,,,,,,,,,2.8,5.5,Travis Hunter,,2.2,3.3
269,Chig Okonkwo,TE,TEN,1.9,3.5,,,,,,,,,,,,,,,,,2.7,5.4,Chig Okonkwo,,1.9,3.5
270,Woody Marks,RB,HOU,0.3,5.1,,,,,,,,,,,,,,,,,2.7,5.4,Woody Marks,,0.3,5.1
271,Brandin Cooks,WR,NO,2.6,2.6,,,,,,,,,,,,,,,,,2.6,5.2,Brandin Cooks,,2.6,2.6
271,Tyler Conklin,TE,LAC,5.2,0,,,,,,,,,,,,,,,,,2.6,5.2,Tyler Conklin,,0,5.2
273,Ray-Ray McCloud III,WR,ATL,5.1,0,,,,,,,,,,,,,,,,,2.6,5.1,Ray-Ray McCloud III,,0,5.1
274,Jake Moody,K,CHI,5,-,,,,,,,,,,,,,,,,,5,5,Jake Moody,,5,5
274,Carolina Panthers,DST,CAR,2,3,,,,,,,,,,,,,,,,,2.5,5,Carolina Panthers,,2,3
276,Austin Hooper,TE,NE,1,3.8,,,,,,,,,,,,,,,,,2.4,4.8,Austin Hooper,,1,3.8
276,Brycen Tremayne,WR,CAR,0,4.8,,,,,,,,,,,,,,,,,2.4,4.8,Brycen Tremayne,,0,4.8
276,Elijah Higgins,TE,ARI,0.3,4.5,,,,,,,,,,,,,,,,,2.4,4.8,Elijah Higgins,,0.3,4.5
279,Dillon Gabriel,QB,CLE,-,4.8,,,,,,,,,,,,,,,,,4.8,4.8,Dillon Gabriel,,4.8,4.8
280,Michael Mayer,TE,LV,3.8,0.9,,,,,,,,,,,,,,,,,2.4,4.7,Michael Mayer,,0.9,3.8
280,Jordan Whittington,WR,LAR,0.5,4.2,,,,,,,,,,,,,,,,,2.4,4.7,Jordan Whittington,,0.5,4.2
280,Kyle Monangai,RB,CHI,1.1,3.6,,,,,,,,,,,,,,,,,2.4,4.7,Kyle Monangai,,1.1,3.6
283,Adam Thielen,WR,MIN,2,2.6,,,,,,,,,,,,,,,,,2.3,4.6,Adam Thielen,,2,2.6
284,Tre Harris,WR,LAC,1.1,3.4,,,,,,,,,,,,,,,,,2.3,4.5,Tre Harris,,1.1,3.4
285,Dallas Goedert,TE,PHI,4.4,-,,,,,,,,,,,,,,,,,4.4,4.4,Dallas Goedert,,4.4,4.4
286,DJ Giddens,RB,IND,4.1,0,,,,,,,,,,,,,,,,,2.1,4.1,DJ Giddens,,0,4.1
286,Adonai Mitchell,WR,IND,2.1,2,,,,,,,,,,,,,,,,,2.1,4.1,Adonai Mitchell,,2,2.1
288,New York Giants,DST,NYG,3,1,,,,,,,,,,,,,,,,,2,4,New York Giants,DST:NYG,1,3
289,Dawson Knox,TE,BUF,2,1.9,,,,,,,,,,,,,,,,,2,3.9,Dawson Knox,,1.9,2
289,Theo Johnson,TE,NYG,0.5,3.4,,,,,,,,,,,,,,,,,2,3.9,Theo Johnson,TE:NYG,0.5,3.4
289,Luke McCaffrey,WR,WAS,0,3.9,,,,,,,,,,,,,,,,,2,3.9,Luke McCaffrey,,0,3.9
289,Kalif Raymond,WR,DET,1.6,2.3,,,,,,,,,,,,,,,,,2,3.9,Kalif Raymond,,1.6,2.3
293,Tyler Badie,RB,DEN,1.6,2.2,,,,,,,,,,,,,,,,,1.9,3.8,Tyler Badie,,1.6,2.2
293,Elijah Arroyo,TE,SEA,0.7,3.1,,,,,,,,,,,,,,,,,1.9,3.8,Elijah Arroyo,,0.7,3.1
295,Tyler Higbee,TE,LAR,0,3.7,,,,,,,,,,,,,,,,,1.9,3.7,Tyler Higbee,,0,3.7
295,Malik Heath,WR,GB,0,3.7,,,,,,,,,,,,,,,,,1.9,3.7,Malik Heath,,0,3.7
295,Kyle Juszczyk,RB,SF,3.2,0.5,,,,,,,,,,,,,,,,,1.9,3.7,Kyle Juszczyk,,0.5,3.2
298,Noah Brown,WR,WAS,2.7,0.9,,,,,,,,,,,,,,,,,1.8,3.6,Noah Brown,,0.9,2.7
298,Luke Musgrave,TE,GB,0.4,3.2,,,,,,,,,,,,,,,,,1.8,3.6,Luke Musgrave,,0.4,3.2
298,Xavier Smith,WR,LAR,3.6,0,,,,,,,,,,,,,,,,,1.8,3.6,Xavier Smith,,0,3.6
301,Rico Dowdle,RB,CAR,1.6,1.9,,,,,,,,,,,,,,,,,1.8,3.5,Rico Dowdle,,1.6,1.9
301,A.J. Brown,WR,PHI,0.8,2.7,,,,,,,,,,,,,,,,,1.8,3.5,A.J. Brown,,0.8,2.7
303,Chris Moore,WR,WAS,3.4,-,,,,,,,,,,,,,,,,,3.4,3.4,Chris Moore,,3.4,3.4
303,Jackson Hawes,TE,BUF,2.9,0.5,,,,,,,,,,,,,,,,,1.7,3.4,Jackson Hawes,,0.5,2.9
303,Kendre Miller,RB,NO,2.4,1,,,,,,,,,,,,,,,,,1.7,3.4,Kendre Miller,,1,2.4
306,Evan Engram,TE,DEN,2.1,1.2,,,,,,,,,,,,,,,,,1.7,3.3,Evan Engram,,1.2,2.1
306,Casey Washington,WR,ATL,3.3,-,,,,,,,,,,,,,,,,,3.3,3.3,Casey Washington,,3.3,3.3
308,Kendrick Bourne,WR,SF,-,3.2,,,,,,,,,,,,,,,,,3.2,3.2,Kendrick Bourne,,3.2,3.2
308,Mike Gesicki,TE,CIN,1.4,1.8,,,,,,,,,,,,,,,,,1.6,3.2,Mike Gesicki,,1.4,1.8
310,Matthew Golden,WR,GB,1.6,1.5,,,,,,,,,,,,,,,,,1.6,3.1,Matthew Golden,,1.5,1.6
310,Tyler Johnson,WR,NYJ,3.1,0,,,,,,,,,,,,,,,,,1.6,3.1,Tyler Johnson,,0,3.1
312,Justin Watson,WR,HOU,2.7,0.3,,,,,,,,,,,,,,,,,1.5,3,Justin Watson,,0.3,2.7
312,Chris Brooks,RB,GB,0.3,2.7,,,,,,,,,,,,,,,,,1.5,3,Chris Brooks,,0.3,2.7
312,Ty Johnson,RB,BUF,2.4,0.6,,,,,,,,,,,,,,,,,1.5,3,Ty Johnson,,0.6,2.4
312,New York Jets,DST,NYJ,3,0,,,,,,,,,,,,,,,,,1.5,3,New York Jets,,0,3
312,Cleveland Browns,DST,CLE,4,-1,,,,,,,,,,,,,,,,,1.5,3,Cleveland Browns,,-1,4
317,A.J. Dillon,RB,PHI,1,1.9,,,,,,,,,,,,,,,,,1.5,2.9,A.J. Dillon,,1,1.9
318,Mo Alie-Cox,TE,IND,2,0.8,,,,,,,,,,,,,,,,,1.4,2.8,Mo Alie-Cox,,0.8,2
319,T.J. Hockenson,TE,MIN,1.5,1.2,,,,,,,,,,,,,,,,,1.4,2.7,T.J. Hockenson,,1.2,1.5
320,Will Shipley,RB,PHI,2.6,-,,,,,,,,,,,,,,,,,2.6,2.6,Will Shipley,,2.6,2.6
321,Nick Westbrook-Ikhine,WR,MIA,0.7,1.8,,,,,,,,,,,,,,,,,1.3,2.5,Nick Westbrook-Ikhine,,0.7,1.8
321,Rashod Bateman,WR,BAL,1,1.5,,,,,,,,,,,,,,,,,1.3,2.5,Rashod Bateman,,1,1.5
321,Savion Williams,WR,GB,0.1,2.4,,,,,,,,,,,,,,,,,1.3,2.5,Savion Williams,,0.1,2.4
321,Cade Otton,TE,TB,0,2.5,,,,,,,,,,,,,,,,,1.3,2.5,Cade Otton,,0,2.5
321,Jeremy McNichols,RB,WAS,2.5,0,,,,,,,,,,,,,,,,,1.3,2.5,Jeremy McNichols,,0,2.5
321,Will Dissly,TE,LAC,1.8,0.7,,,,,,,,,,,,,,,,,1.3,2.5,Will Dissly,,0.7,1.8
321,Ray Davis,RB,BUF,0.1,2.4,,,,,,,,,,,,,,,,,1.3,2.5,Ray Davis,,0.1,2.4
321,Gunnar Helm,TE,TEN,1.6,0.9,,,,,,,,,,,,,,,,,1.3,2.5,Gunnar Helm,,0.9,1.6
321,Mason Taylor,TE,NYJ,2,0.5,,,,,,,,,,,,,,,,,1.3,2.5,Mason Taylor,,0.5,2
330,LeQuint Allen Jr.,RB,JAC,1.1,1.3,,,,,,,,,,,,,,,,,1.2,2.4,LeQuint Allen Jr.,,1.1,1.3
330,Isaiah Davis,RB,NYJ,1.8,0.6,,,,,,,,,,,,,,,,,1.2,2.4,Isaiah Davis,,0.6,1.8
332,Jack Bech,WR,LV,2.3,0,,,,,,,,,,,,,,,,,1.2,2.3,Jack Bech,,0,2.3
333,Cade Stover,TE,HOU,2.2,-,,,,,,,,,,,,,,,,,2.2,2.2,Cade Stover,,2.2,2.2
333,Tommy Tremble,TE,CAR,0.2,2,,,,,,,,,,,,,,,,,1.1,2.2,Tommy Tremble,,0.2,2
335,Nikko Remigio,WR,KC,0,2.1,,,,,,,,,,,,,,,,,1.1,2.1,Nikko Remigio,WR:KC,0,2.1
335,Zamir White,RB,LV,0.8,1.3,,,,,,,,,,,,,,,,,1.1,2.1,Zamir White,,0.8,1.3
337,Tanner Conner,TE,MIA,2,0,,,,,,,,,,,,,,,,,1,2,Tanner Conner,,0,2
337,Darnell Washington,TE,PIT,0,2,,,,,,,,,,,,,,,,,1,2,Darnell Washington,,0,2
337,Darnell Mooney,WR,ATL,-,2,,,,,,,,,,,,,,,,,2,2,Darnell Mooney,,2,2
337,Dallas Cowboys,DST,DAL,1,1,,,,,,,,,,,,,,,,,1,2,Dallas Cowboys,,1,1
337,Isaiah Bond,WR,CLE,0.5,1.5,,,,,,,,,,,,,,,,,1,2,Isaiah Bond,,0.5,1.5
337,Julian Hill,TE,MIA,2,0,,,,,,,,,,,,,,,,,1,2,Julian Hill,,0,2
343,Pat Bryant,WR,DEN,0,1.8,,,,,,,,,,,,,,,,,0.9,1.8,Pat Bryant,,0,1.8
343,Josh Reynolds,WR,NYJ,1.8,-,,,,,,,,,,,,,,,,,1.8,1.8,Josh Reynolds,,1.8,1.8
345,Tyson Bagent,QB,CHI,-,1.8,,,,,,,,,,,,,,,,,1.8,1.8,Tyson Bagent,,1.8,1.8
346,Chimere Dike,WR,TEN,0.9,0.8,,,,,,,,,,,,,,,,,0.9,1.7,Chimere Dike,,0.8,0.9
347,Dee Eskridge,WR,MIA,0.9,0.8,,,,,,,,,,,,,,,,,0.9,1.7,Dee Eskridge,,0.8,0.9
347,Dylan Laube,RB,LV,0,1.7,,,,,,,,,,,,,,,,,0.9,1.7,Dylan Laube,,0,1.7
349,Ollie Gordon II,RB,MIA,0.3,1.3,,,,,,,,,,,,,,,,,0.8,1.6,Ollie Gordon II,,0.3,1.3
349,Jalen Tolbert,WR,DAL,0,1.6,,,,,,,,,,,,,,,,,0.8,1.6,Jalen Tolbert,,0,1.6
351,Zach Wilson,QB,MIA,1.6,-,,,,,,,,,,,,,,,,,1.6,1.6,Zach Wilson,,1.6,1.6
352,Ashton Dulin,WR,IND,1.5,0,,,,,,,,,,,,,,,,,0.8,1.5,Ashton Dulin,,0,1.5
353,Alec Ingold,RB,MIA,0.1,1.3,,,,,,,,,,,,,,,,,0.7,1.4,Alec Ingold,,0.1,1.3
353,Justice Hill,RB,BAL,-1.1,2.5,,,,,,,,,,,,,,,,,0.7,1.4,Justice Hill,,-1.1,2.5
353,Daniel Bellinger,TE,NYG,1.4,0,,,,,,,,,,,,,,,,,0.7,1.4,Daniel Bellinger,TE:NYG,0,1.4
356,Jaylin Lane,WR,WAS,1.1,0.2,,,,,,,,,,,,,,,,,0.7,1.3,Jaylin Lane,,0.2,1.1
357,Tank Bigsby,RB,PHI,1.2,-,,,,,,,,,,,,,,,,,1.2,1.2,Tank Bigsby,,1.2,1.2
357,Andrei Iosivas,WR,CIN,0,1.2,,,,,,,,,,,,,,,,,0.6,1.2,Andrei Iosivas,,0,1.2
357,Kyle Williams,WR,NE,1.2,0,,,,,,,,,,,,,,,,,0.6,1.2,Kyle Williams,,0,1.2
357,Colston Loveland,TE,CHI,1.2,0,,,,,,,,,,,,,,,,,0.6,1.2,Colston Loveland,,0,1.2
361,Jamari Thrash,WR,CLE,0.6,0.5,,,,,,,,,,,,,,,,,0.6,1.1,Jamari Thrash,,0.5,0.6
362,Van Jefferson,WR,TEN,0,1,,,,,,,,,,,,,,,,,0.5,1,Van Jefferson,,0,1
362,Tip Reiman,TE,ARI,1,0,,,,,,,,,,,,,,,,,0.5,1,Tip Reiman,,0,1
364,Mitchell Trubisky,QB,BUF,-,1,,,,,,,,,,,,,,,,,1,1,Mitchell Trubisky,,1,1
365,Greg Dortch,WR,ARI,-0.2,1.1,,,,,,,,,,,,,,,,,0.5,0.9,Greg Dortch,,-0.2,1.1
365,Devin Singletary,RB,NYG,0.9,0,,,,,,,,,,,,,,,,,0.5,0.9,Devin Singletary,RB:NYG,0,0.9
365,Mark Andrews,TE,BAL,0.5,0.4,,,,,,,,,,,,,,,,,0.5,0.9,Mark Andrews,,0.4,0.5
365,Mitchell Evans,TE,CAR,0,0.9,,,,,,,,,,,,,,,,,0.5,0.9,Mitchell Evans,,0,0.9
365,Tyler Lockett,WR,TEN,0,0.9,,,,,,,,,,,,,,,,,0.5,0.9,Tyler Lockett,,0,0.9
365,Devin Neal,RB,NO,0.9,-,,,,,,,,,,,,,,,,,0.9,0.9,Devin Neal,,0.9,0.9
371,Bryce Oliver,WR,TEN,0.8,0,,,,,,,,,,,,,,,,,0.4,0.8,Bryce Oliver,,0,0.8
371,Xavier Legette,WR,CAR,1,-0.2,,,,,,,,,,,,,,,,,0.4,0.8,Xavier Legette,,-0.2,1
373,Ben Sinnott,TE,WAS,0,0.7,,,,,,,,,,,,,,,,,0.4,0.7,Ben Sinnott,,0,0.7
373,Drew Sample,TE,CIN,0,0.7,,,,,,,,,,,,,,,,,0.4,0.7,Drew Sample,,0,0.7
373,Jaylin Noel,WR,HOU,0.7,0,,,,,,,,,,,,,,,,,0.4,0.7,Jaylin Noel,,0,0.7
373,Roman Wilson,WR,PIT,0,0.7,,,,,,,,,,,,,,,,,0.4,0.7,Roman Wilson,,0,0.7
377,Trevor Etienne,RB,CAR,0.4,0.2,,,,,,,,,,,,,,,,,0.3,0.6,Trevor Etienne,,0.2,0.4
377,Trent Sherfield Sr.,WR,DEN,0.3,0.3,,,,,,,,,,,,,,,,,0.3,0.6,Trent Sherfield Sr.,,0.3,0.3
377,Grant Calcaterra,TE,PHI,0,0.6,,,,,,,,,,,,,,,,,0.3,0.6,Grant Calcaterra,,0,0.6
377,Connor Heyward,TE,PIT,0,0.6,,,,,,,,,,,,,,,,,0.3,0.6,Connor Heyward,,0,0.6
377,Samaje Perine,RB,CIN,0.6,0,,,,,,,,,,,,,,,,,0.3,0.6,Samaje Perine,,0,0.6
377,Dare Ogunbowale,RB,HOU,0.6,0,,,,,,,,,,,,,,,,,0.3,0.6,Dare Ogunbowale,,0,0.6
377,Lucas Krull,TE,DEN,0.6,0,,,,,,,,,,,,,,,,,0.3,0.6,Lucas Krull,,0,0.6
377,Kylen Granson,TE,PHI,0.1,0.5,,,,,,,,,,,,,,,,,0.3,0.6,Kylen Granson,,0.1,0.5
385,Rasheen Ali,RB,BAL,0.5,0,,,,,,,,,,,,,,,,,0.3,0.5,Rasheen Ali,,0,0.5
385,Josh Oliver,TE,MIN,0.5,0,,,,,,,,,,,,,,,,,0.3,0.5,Josh Oliver,,0,0.5
385,Dameon Pierce,RB,HOU,0.5,-,,,,,,,,,,,,,,,,,0.5,0.5,Dameon Pierce,,0.5,0.5
388,Mason Rudolph,QB,PIT,-,0.5,,,,,,,,,,,,,,,,,0.5,0.5,Mason Rudolph,,0.5,0.5
389,Emanuel Wilson,RB,GB,0.4,0,,,,,,,,,,,,,,,,,0.2,0.4,Emanuel Wilson,,0,0.4
389,Noah Gray,TE,KC,0.3,0.1,,,,,,,,,,,,,,,,,0.2,0.4,Noah Gray,TE:KC,0.1,0.3
389,Tutu Atwell,WR,LAR,0.4,0,,,,,,,,,,,,,,,,,0.2,0.4,Tutu Atwell,,0,0.4
389,Craig Reynolds,RB,DET,0,0.4,,,,,,,,,,,,,,,,,0.2,0.4,Craig Reynolds,,0,0.4
389,Adam Prentice,RB,DEN,0.4,0,,,,,,,,,,,,,,,,,0.2,0.4,Adam Prentice,,0,0.4
389,Zay Jones,WR,ARI,0.4,0,,,,,,,,,,,,,,,,,0.2,0.4,Zay Jones,,0,0.4
395,Brevyn Spann-Ford,TE,DAL,0,0.3,,,,,,,,,,,,,,,,,0.2,0.3,Brevyn Spann-Ford,,0,0.3
395,Derius Davis,WR,LAC,0.3,0,,,,,,,,,,,,,,,,,0.2,0.3,Derius Davis,,0,0.3
397,Julius Chestnut,RB,TEN,0.2,0,,,,,,,,,,,,,,,,,0.1,0.2,Julius Chestnut,,0,0.2
397,Sean Tucker,RB,TB,0.2,0,,,,,,,,,,,,,,,,,0.1,0.2,Sean Tucker,,0,0.2
397,Luther Burden III,WR,CHI,-0.3,0.5,,,,,,,,,,,,,,,,,0.1,0.2,Luther Burden III,,-0.3,0.5
397,Brashard Smith,RB,KC,0,0.2,,,,,,,,,,,,,,,,,0.1,0.2,Brashard Smith,RB:KC,0,0.2
397,John FitzPatrick,TE,GB,0.2,0,,,,,,,,,,,,,,,,,0.1,0.2,John FitzPatrick,,0,0.2
397,Jacoby Brissett,QB,ARI,-,0.2,,,,,,,,,,,,,,,,,0.2,0.2,Jacoby Brissett,,0.2,0.2
403,Jalen Milroe,QB,SEA,0.1,-,,,,,,,,,,,,,,,,,0.1,0.1,Jalen Milroe,,0.1,0.1
404,Jeff Wilson Jr.,RB,MIA,0,-,,,,,,,,,,,,,,,,,0,0,Jeff Wilson Jr.,,0,0
404,Reggie Gilliam,RB,BUF,0,0,,,,,,,,,,,,,,,,,0,0,Reggie Gilliam,,0,0
404,Darius Cooper,WR,PHI,0,0,,,,,,,,,,,,,,,,,0,0,Darius Cooper,,0,0
404,Anthony Gould,WR,IND,0,0,,,,,,,,,,,,,,,,,0,0,Anthony Gould,,0,0
404,Dominic Lovett,WR,DET,-,0,,,,,,,,,,,,,,,,,0,0,Dominic Lovett,,0,0
404,Kyle Allen,QB,DET,-,0,,,,,,,,,,,,,,,,,0,0,Kyle Allen,,0,0
404,Harrison Bryant,TE,HOU,-,0,,,,,,,,,,,,,,,,,0,0,Harrison Bryant,,0,0
404,Zonovan Knight,RB,ARI,-,0,,,,,,,,,,,,,,,,,0,0,Zonovan Knight,,0,0
404,Cameron Latu,TE,PHI,-,0,,,,,,,,,,,,,,,,,0,0,Cameron Latu,,0,0
404,Isaiah Williams,WR,NYJ,-,0,,,,,,,,,,,,,,,,,0,0,Isaiah Williams,,0,0
404,Ulysses Bentley IV,RB,IND,0,-,,,,,,,,,,,,,,,,,0,0,Ulysses Bentley IV,,0,0
404,Brayden Willis,TE,SF,-,0,,,,,,,,,,,,,,,,,0,0,Brayden Willis,,0,0
404,Logan Woodside,QB,PIT,-,0,,,,,,,,,,,,,,,,,0,0,Logan Woodside,,0,0
404,Josiah Deguara,TE,ARI,-,0,,,,,,,,,,,,,,,,,0,0,Josiah Deguara,,0,0
404,Jimmy Garoppolo,QB,LAR,-,0,,,,,,,,,,,,,,,,,0,0,Jimmy Garoppolo,,0,0
404,Jeremiah Webb,WR,NE,0,-,,,,,,,,,,,,,,,,,0,0,Jeremiah Webb,,0,0
404,Quintin Morris,TE,JAC,-,0,,,,,,,,,,,,,,,,,0,0,Quintin Morris,,0,0
404,Ty Chandler,RB,MIN,0,-,,,,,,,,,,,,,,,,,0,0,Ty Chandler,,0,0
404,Jelani Woods,TE,NYJ,-,0,,,,,,,,,,,,,,,,,0,0,Jelani Woods,,0,0
404,Roschon Johnson,RB,CHI,-,0,,,,,,,,,,,,,,,,,0,0,Roschon Johnson,,0,0
404,Tai Felton,WR,MIN,0,-,,,,,,,,,,,,,,,,,0,0,Tai Felton,,0,0
404,Tez Johnson,WR,TB,0,-,,,,,,,,,,,,,,,,,0,0,Tez Johnson,,0,0
404,Feleipe Franks,QB,ATL,0,-,,,,,,,,,,,,,,,,,0,0,Feleipe Franks,,0,0
404,Terrance Ferguson,TE,LAR,-,0,,,,,,,,,,,,,,,,,0,0,Terrance Ferguson,,0,0
404,Dareke Young,WR,SEA,-,0,,,,,,,,,,,,,,,,,0,0,Dareke Young,,0,0
404,Jakob Johnson,RB,HOU,0,0,,,,,,,,,,,,,,,,,0,0,Jakob Johnson,,0,0
404,Allen Lazard,WR,NYJ,-,0,,,,,,,,,,,,,,,,,0,0,Allen Lazard,,0,0
404,LaJohntay Wester,WR,BAL,0,0,,,,,,,,,,,,,,,,,0,0,LaJohntay Wester,,0,0
404,Konata Mumpfield,WR,LAR,0,0,,,,,,,,,,,,,,,,,0,0,Konata Mumpfield,,0,0
404,Kameron Johnson,WR,TB,0,0,,,,,,,,,,,,,,,,,0,0,Kameron Johnson,,0,0
404,Nathan Carter,RB,ATL,-,0,,,,,,,,,,,,,,,,,0,0,Nathan Carter,,0,0
404,Jake Bobo,WR,SEA,-,0,,,,,,,,,,,,,,,,,0,0,Jake Bobo,,0,0
