Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,MVP 1.5x Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
121030-40647,WR,Marquez,Marquez Valdes-Scantling,Valdes-Scantling,0.699999988079071,2,1000,1500,SF@LAR,SF,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
121030-156997,WR,Tru,Tru Edwards,Edwards,,0,1000,1500,SF@LAR,LAR,SF,,,,,,MVP - 1.5X Points/AnyFLEX
121030-113096,WR,Xavier,Xavier Smith,Smith,1.024999976158142,4,1000,1500,SF@LAR,LAR,SF,,,,,,MVP - 1.5X Points/AnyFLEX
121030-54604,QB,Jimmy,Jimmy Garoppolo,Garoppolo,11.930000305175781,2,1000,1500,SF@LAR,LAR,SF,,,,,,MVP - 1.5X Points/AnyFLEX
121030-86612,TE,Brayden,Brayden Willis,Willis,0,1,1000,1500,SF@LAR,SF,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
121030-90584,QB,Mac,Mac Jones,Jones,18.010000228881836,2,1000,1500,SF@LAR,SF,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
121030-120035,TE,Mark,Mark Redman,Redman,,0,1000,1500,SF@LAR,LAR,SF,,,,,,MVP - 1.5X Points/AnyFLEX
121030-114530,WR,Jacob,Jacob Cowing,Cowing,0.5799999872843424,15,1000,1500,SF@LAR,SF,LAR,IR,Hamstring,,,,MVP - 1.5X Points/AnyFLEX
121030-90981,QB,Adrian,Adrian Martinez,Martinez,,0,1000,1500,SF@LAR,SF,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
121030-151915,TE,Terrance,Terrance Ferguson,Ferguson,,0,1000,1500,SF@LAR,LAR,SF,,,,,,MVP - 1.5X Points/AnyFLEX
121030-39793,TE,George,George Kittle,Kittle,10.5,1,1000,1500,SF@LAR,SF,LAR,IR,Hamstring,,,,MVP - 1.5X Points/AnyFLEX
121030-104054,RB,Sincere,Sincere McCormick,McCormick,6.050000190734863,4,1000,1500,SF@LAR,SF,LAR,,,,,,MVP - 1.5X Points/AnyFLEX
121030-134014,WR,Jordan,Jordan Watkins,Watkins,,0,1000,1500,SF@LAR,SF,LAR,Q,Calf,,,,MVP - 1.5X Points/AnyFLEX
