Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,MVP 1.5x Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
121718-110000,QB,Connor,Connor Bazelak,Bazelak,,0,1000,1500,TB@DET,TB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
121718-60981,TE,Charlie,Charlie Heck,Heck,,0,1000,1500,TB@DET,TB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
121718-152128,WR,Dominic,Dominic Lovett,Lovett,0,1,1000,1500,TB@DET,DET,TB,,,,,,MVP - 1.5X Points/AnyFLEX
121718-104388,WR,Tom,Tom Kennedy,Kennedy,0,3,1000,1500,TB@DET,DET,TB,,,,,,MVP - 1.5X Points/AnyFLEX
121718-206276,WR,Jaden,Jaden Smith,Smith,,0,1000,1500,TB@DET,TB,DET,IR,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
121718-149832,TE,Shane,Shane Zylstra,Zylstra,1.350000023841858,2,1000,1500,TB@DET,DET,TB,IR,Ankle,,,,MVP - 1.5X Points/AnyFLEX
121718-27986,QB,C.J.,C.J. Beathard,Beathard,,0,1000,1500,TB@DET,DET,TB,,,,,,MVP - 1.5X Points/AnyFLEX
121718-112850,RB,Michael,Michael Wiley,Wiley,,0,1000,1500,TB@DET,TB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
121718-72665,TE,Kenny,Kenny Yeboah,Yeboah,2.199999968210856,6,1000,1500,TB@DET,DET,TB,IR,Knee,,,,MVP - 1.5X Points/AnyFLEX
121718-185827,RB,Jacob,Jacob Saylors,Saylors,0.2750000059604645,4,1000,1500,TB@DET,DET,TB,,,,,,MVP - 1.5X Points/AnyFLEX
121718-170214,WR,Dennis,Dennis Houston,Houston,,0,1000,1500,TB@DET,TB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
121718-68714,TE,Ko,Ko Kieft,Kieft,0,1,1000,1500,TB@DET,TB,DET,IR,Leg,,,,MVP - 1.5X Points/AnyFLEX
121718-120684,QB,Garrett,Garrett Greene,Greene,,0,1000,1500,TB@DET,TB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
121718-151799,WR,Jackson,Jackson Meeks,Meeks,,0,1000,1500,TB@DET,DET,TB,,,,,,MVP - 1.5X Points/AnyFLEX
121718-86778,TE,Devin,Devin Culp,Culp,3.7666667302449546,3,1000,1500,TB@DET,TB,DET,,,,,,MVP - 1.5X Points/AnyFLEX
