Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,MVP 1.5x Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
120169-129302,WR,Stephen,Stephen Gosnell,Gosnell,,0,1000,1500,BAL@BUF,BUF,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
120169-70426,RB,Reggie,Reggie Gilliam,Gilliam,0.3499999940395355,2,1000,1500,BAL@BUF,BUF,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
120169-138649,WR,LaJohntay,LaJohntay Wester,Wester,,0,1000,1500,BAL@BUF,BAL,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
120169-200291,TE,Jackson,Jackson Hawes,Hawes,,0,1000,1500,BAL@BUF,BUF,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
120169-70051,QB,Tyler,Tyler Huntley,Huntley,12.731999969482422,5,1000,1500,BAL@BUF,BAL,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
120169-130275,WR,Kristian,Kristian Wilkerson,Wilkerson,8.800000190734863,1,1000,1500,BAL@BUF,BUF,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
120169-38628,QB,Mitchell,Mitchell Trubisky,Trubisky,1.6622222264607747,9,1000,1500,BAL@BUF,BUF,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
120169-153957,TE,Zaire,Zaire Mitchell-Paden,Mitchell-Paden,,0,1000,1500,BAL@BUF,BAL,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
120169-44715,QB,Cooper,Cooper Rush,Rush,9.796666463216146,12,1000,1500,BAL@BUF,BAL,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
120169-45997,WR,Keith,Keith Kirkwood,Kirkwood,,0,1000,1500,BAL@BUF,BAL,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
120169-158836,RB,Lucas,Lucas Scott,Scott,,0,1000,1500,BAL@BUF,BAL,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
