"#","Player","Pos","Team","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"67","Ladd McConkey","WR","LAC","12.4","","","","","","","","","","","","","","","","","","12.4","12.4"
"68","Jared Goff","QB","DET","12.4","","","","","","","","","","","","","","","","","","12.4","12.4"
"69","Foster Moreau","TE","NO","12.3","","","","","","","","","","","","","","","","","","12.3","12.3"
"70","Pittsburgh Steelers","DST","PIT","12","","","","","","","","","","","","","","","","","","12","12"
"70","Cameron Dicker","K","LAC","12","","","","","","","","","","","","","","","","","","12","12"
"72","Justin Fields","QB","PIT","11.9","","","","","","","","","","","","","","","","","","11.9","11.9"
"72","DeVonta Smith","WR","PHI","11.9","","","","","","","","","","","","","","","","","","11.9","11.9"
"72","Ashton Dulin","WR","IND","11.9","","","","","","","","","","","","","","","","","","11.9","11.9"
"72","Ezekiel Elliott","RB","DAL","11.9","","","","","","","","","","","","","","","","","","11.9","11.9"
"76","James Cook","RB","BUF","11.8","","","","","","","","","","","","","","","","","","11.8","11.8"
"77","Gardner Minshew II","QB","LV","11.8","","","","","","","","","","","","","","","","","","11.8","11.8"
"78","Khalil Shakir","WR","BUF","11.7","","","","","","","","","","","","","","","","","","11.7","11.7"
"79","Bryce Young","QB","CAR","11.6","","","","","","","","","","","","","","","","","","11.6","11.6"
"79","Jamaal Williams","RB","NO","11.6","","","","","","","","","","","","","","","","","","11.6","11.6"
"81","Dak Prescott","QB","DAL","11.5","","","","","","","","","","","","","","","","","","11.5","11.5"
"82","Josh Jacobs","RB","GB","11.4","","","","","","","","","","","","","","","","","","11.4","11.4"
"83","Trevor Lawrence","QB","JAC","11.3","","","","","","","","","","","","","","","","","","11.3","11.3"
"84","Zach Charbonnet","RB","SEA","11.1","","","","","","","","","","","","","","","","","","11.1","11.1"
"84","CeeDee Lamb","WR","DAL","11.1","","","","","","","","","","","","","","","","","","11.1","11.1"
"86","New England Patriots","DST","NE","11","","","","","","","","","","","","","","","","","","11","11"
"86","Brayden Narveson","K","GB","11","","","","","","","","","","","","","","","","","","11","11"
"86","Wil Lutz","K","DEN","11","","","","","","","","","","","","","","","","","","11","11"
"89","Travis Etienne Jr.","RB","JAC","10.9","","","","","","","","","","","","","","","","","","10.9","10.9"
"90","Jonathan Taylor","RB","IND","10.8","","","","","","","","","","","","","","","","","","10.8","10.8"
"91","Tyler Lockett","WR","SEA","10.7","","","","","","","","","","","","","","","","","","10.7","10.7"
"92","Derrick Henry","RB","BAL","10.6","","","","","","","","","","","","","","","","","","10.6","10.6"
"93","George Pickens","WR","PIT","10.5","","","","","","","","","","","","","","","","","","10.5","10.5"
"94","Tyler Johnson","WR","LAR","10.4","","","","","","","","","","","","","","","","","","10.4","10.4"
"95","Justin Herbert","QB","LAC","10.4","","","","","","","","","","","","","","","","","","10.4","10.4"
"96","Kyle Pitts","TE","ATL","10.1","","","","","","","","","","","","","","","","","","10.1","10.1"
"97","Jason Sanders","K","MIA","10","","","","","","","","","","","","","","","","","","10","10"
"97","Tyler Bass","K","BUF","10","","","","","","","","","","","","","","","","","","10","10"
"97","Joey Slye","K","NE","10","","","","","","","","","","","","","","","","","","10","10"
"97","Denver Broncos","DST","DEN","10","","","","","","","","","","","","","","","","","","10","10"
"97","Jason Myers","K","SEA","10","","","","","","","","","","","","","","","","","","10","10"
"97","Jerry Jeudy","WR","CLE","10","","","","","","","","","","","","","","","","","","10","10"
"97","Jake Elliott","K","PHI","10","","","","","","","","","","","","","","","","","","10","10"
"104","Jalen McMillan","WR","TB","9.7","","","","","","","","","","","","","","","","","","9.7","9.7"
"105","Juwan Johnson","TE","NO","9.6","","","","","","","","","","","","","","","","","","9.6","9.6"
"106","Mack Hollins","WR","BUF","9.5","","","","","","","","","","","","","","","","","","9.5","9.5"
"107","Ja'Marr Chase","WR","CIN","9.2","","","","","","","","","","","","","","","","","","9.2","9.2"
"108","Malik Nabers","WR","NYG","9.1","","","","","","","","","","","","","","","","","","9.1","9.1"
"109","Arizona Cardinals","DST","ARI","9","","","","","","","","","","","","","","","","","","9","9"
"109","Joshua Karty","K","LAR","9","","","","","","","","","","","","","","","","","","9","9"
"109","Seattle Seahawks","DST","SEA","9","","","","","","","","","","","","","","","","","","9","9"
"109","Harrison Butker","K","KC","9","","","","","","","","","","","","","","","","","","9","9"
"113","Brock Bowers","TE","LV","8.8","","","","","","","","","","","","","","","","","","8.8","8.8"
"113","Wan'Dale Robinson","WR","NYG","8.8","","","","","","","","","","","","","","","","","","8.8","8.8"
"113","Christian Watson","WR","GB","8.8","","","","","","","","","","","","","","","","","","8.8","8.8"
"116","Will Levis","QB","TEN","8.7","","","","","","","","","","","","","","","","","","8.7","8.7"
"117","Jalen Nailor","WR","MIN","8.6","","","","","","","","","","","","","","","","","","8.6","8.6"
"117","Bucky Irving","RB","TB","8.6","","","","","","","","","","","","","","","","","","8.6","8.6"
"119","Justice Hill","RB","BAL","8.5","","","","","","","","","","","","","","","","","","8.5","8.5"
"119","Chig Okonkwo","TE","TEN","8.5","","","","","","","","","","","","","","","","","","8.5","8.5"
"121","Davante Adams","WR","LV","8.4","","","","","","","","","","","","","","","","","","8.4","8.4"
"121","Najee Harris","RB","PIT","8.4","","","","","","","","","","","","","","","","","","8.4","8.4"
"123","Austin Ekeler","RB","WAS","8.2","","","","","","","","","","","","","","","","","","8.2","8.2"
"123","Kirk Cousins","QB","ATL","8.2","","","","","","","","","","","","","","","","","","8.2","8.2"
"125","Greg Dortch","WR","ARI","8.1","","","","","","","","","","","","","","","","","","8.1","8.1"
"125","Zay Flowers","WR","BAL","8.1","","","","","","","","","","","","","","","","","","8.1","8.1"
"127","Joe Burrow","QB","CIN","8.1","","","","","","","","","","","","","","","","","","8.1","8.1"
"128","Jacoby Brissett","QB","NE","8","","","","","","","","","","","","","","","","","","8","8"
"128","Tennessee Titans","DST","TEN","8","","","","","","","","","","","","","","","","","","8","8"
"128","Jake Bates","K","DET","8","","","","","","","","","","","","","","","","","","8","8"
"128","Graham Gano","K","NYG","8","","","","","","","","","","","","","","","","","","8","8"
"128","Matt Prater","K","ARI","8","","","","","","","","","","","","","","","","","","8","8"
"128","Justin Tucker","K","BAL","8","","","","","","","","","","","","","","","","","","8","8"
"134","Jakobi Meyers","WR","LV","7.9","","","","","","","","","","","","","","","","","","7.9","7.9"
"134","Devaughn Vele","WR","DEN","7.9","","","","","","","","","","","","","","","","","","7.9","7.9"
"136","Gabe Davis","WR","JAC","7.7","","","","","","","","","","","","","","","","","","7.7","7.7"
"137","DJ Moore","WR","CHI","7.5","","","","","","","","","","","","","","","","","","7.5","7.5"
"138","Tank Dell","WR","HOU","7.4","","","","","","","","","","","","","","","","","","7.4","7.4"
"139","Tank Bigsby","RB","JAC","7.3","","","","","","","","","","","","","","","","","","7.3","7.3"
"140","Caleb Williams","QB","CHI","7.2","","","","","","","","","","","","","","","","","","7.2","7.2"
"140","Devin Singletary","RB","NYG","7.2","","","","","","","","","","","","","","","","","","7.2","7.2"
"140","Ray-Ray McCloud III","WR","ATL","7.2","","","","","","","","","","","","","","","","","","7.2","7.2"
"143","Keon Coleman","WR","BUF","7.1","","","","","","","","","","","","","","","","","","7.1","7.1"
"144","Dustin Hopkins","K","CLE","7","","","","","","","","","","","","","","","","","","7","7"
"144","Green Bay Packers","DST","GB","7","","","","","","","","","","","","","","","","","","7","7"
"144","Cam Little","K","JAC","7","","","","","","","","","","","","","","","","","","7","7"
"144","Michael Wilson","WR","ARI","7","","","","","","","","","","","","","","","","","","7","7"
"144","Josh Reynolds","WR","DEN","7","","","","","","","","","","","","","","","","","","7","7"
"144","Romeo Doubs","WR","GB","7","","","","","","","","","","","","","","","","","","7","7"
