Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,MVP 1.5x Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
121993-138643,WR,Jason,Jason Brownlee,Brownlee,0,1,1000,1500,WAS@KC,KC,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
121993-103192,TE,Jared,Jared Wiley,Wiley,0.6000000238418579,2,1000,1500,WAS@KC,KC,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
121993-63646,TE,Lawrence,Lawrence Cager,Cager,,0,1000,1500,WAS@KC,WAS,KC,,,,,,MVP - 1.5X Points/AnyFLEX
121993-167588,WR,Jacoby,Jacoby Jones,Jones,,0,1000,1500,WAS@KC,WAS,KC,,,,,,MVP - 1.5X Points/AnyFLEX
121993-87594,QB,Sam,Sam Hartman,Hartman,,0,1000,1500,WAS@KC,WAS,KC,,,,,,MVP - 1.5X Points/AnyFLEX
121993-110259,WR,Treylon,Treylon Burks,Burks,1.1,5,1000,1500,WAS@KC,WAS,KC,,,,,,MVP - 1.5X Points/AnyFLEX
121993-119730,WR,Jimmy,Jimmy Holiday,Holiday,,0,1000,1500,WAS@KC,KC,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
121993-73398,QB,Chris,Chris Oladokun,Oladokun,0.25,2,1000,1500,WAS@KC,KC,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
121993-152526,TE,Jake,Jake Briningstool,Briningstool,,0,1000,1500,WAS@KC,KC,WAS,IR,Hamstring,,,,MVP - 1.5X Points/AnyFLEX
121993-156374,TE,Tre,Tre Watson,Watson,,0,1000,1500,WAS@KC,KC,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
121993-8023,QB,Josh,Josh Johnson,Johnson,0.19499999284744263,4,1000,1500,WAS@KC,WAS,KC,,,,,,MVP - 1.5X Points/AnyFLEX
121993-54746,TE,Tyler,Tyler Ott,Ott,0,1,1000,1500,WAS@KC,WAS,KC,,,,,,MVP - 1.5X Points/AnyFLEX
121993-42077,TE,James,James Winchester,Winchester,0,2,1000,1500,WAS@KC,KC,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
121993-154461,WR,Ja'Corey,Ja'Corey Brooks,Brooks,,0,1000,1500,WAS@KC,WAS,KC,,,,,,MVP - 1.5X Points/AnyFLEX
121993-80353,TE,Robert,Robert Tonyan,Tonyan,,0,1000,1500,WAS@KC,KC,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
121993-14820,RB,Nick,Nick Bellore,Bellore,0,1,1000,1500,WAS@KC,WAS,KC,,,,,,MVP - 1.5X Points/AnyFLEX
121993-87654,WR,Noah,Noah Igbinoghene,Igbinoghene,0,2,1000,1500,WAS@KC,WAS,KC,,,,,,MVP - 1.5X Points/AnyFLEX
121993-156523,RB,Carson,Carson Steele,Steele,1.569230739886944,13,1000,1500,WAS@KC,KC,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
121993-63851,TE,Tyree,Tyree Jackson,Jackson,,0,1000,1500,WAS@KC,WAS,KC,IR,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
121993-85741,RB,Clyde,Clyde Edwards-Helaire,Edwards-Helaire,2.8333333333333335,3,1000,1500,WAS@KC,KC,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
121993-92413,RB,Elijah,Elijah Mitchell,Mitchell,,0,1000,1500,WAS@KC,KC,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
121993-152574,RB,Donovan,Donovan Edwards,Edwards,,0,1000,1500,WAS@KC,WAS,KC,,,,,,MVP - 1.5X Points/AnyFLEX
