Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,MVP 1.5x Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
120794-60838,WR,Andre,Andre Baccellia,Baccellia,,0,1000,1500,SEA@ARI,ARI,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
120794-72493,WR,Trishton,Trishton Jackson,Jackson,,0,1000,1500,SEA@ARI,ARI,SEA,IR,Thumb,,,,MVP - 1.5X Points/AnyFLEX
120794-151726,TE,Robbie,Robbie Ouzts,Ouzts,,0,1000,1500,SEA@ARI,SEA,ARI,Q,Ankle,,,,MVP - 1.5X Points/AnyFLEX
120794-64051,QB,Drew,Drew Lock,Lock,0.5,1,1000,1500,SEA@ARI,SEA,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
120794-61112,TE,Josiah,Josiah Deguara,Deguara,0.9666666984558105,3,1000,1500,SEA@ARI,ARI,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
120794-114252,WR,Xavier,Xavier Weaver,Weaver,0,3,1000,1500,SEA@ARI,ARI,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
120794-103506,TE,Nick,Nick Kallerup,Kallerup,,0,1000,1500,SEA@ARI,SEA,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
120794-92890,WR,Cody,Cody White,White,0,1,1000,1500,SEA@ARI,SEA,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
120794-154462,QB,Jalen,Jalen Milroe,Milroe,0.20000000298023224,2,1000,1500,SEA@ARI,SEA,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
120794-93539,RB,Michael,Michael Carter,Carter,10.09999974568685,3,1000,1500,SEA@ARI,ARI,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
120794-40687,RB,James,James Conner,Conner,9.766666412353516,3,1000,1500,SEA@ARI,ARI,SEA,O,Foot,,,,MVP - 1.5X Points/AnyFLEX
120794-138221,WR,Ricky,Ricky White III,White III,,0,1000,1500,SEA@ARI,SEA,ARI,,,,,,MVP - 1.5X Points/AnyFLEX
120794-156152,WR,Tejhaun,Tejhaun Palmer,Palmer,,0,1000,1500,SEA@ARI,ARI,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
