"#","Player","Pos","Team","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"52","Jaxon Smith-Njigba","WR","SEA","10.4","10.3","15.6","","","","","","","","","","","","","","","","12.1","36.3"
"53","Chuba Hubbard","RB","CAR","14.9","13.7","7.6","","","","","","","","","","","","","","","","12.1","36.2"
"54","Mac Jones","QB","SF","-","21.8","14.3","","","","","","","","","","","","","","","","18","36"
"55","Saquon Barkley","RB","PHI","14.4","15.4","5.5","","","","","","","","","","","","","","","","11.8","35.3"
"56","Michael Penix Jr.","QB","ATL","24","5.3","5.8","","","","","","","","","","","","","","","","11.7","35.1"
"57","Jordan Mason","RB","MIN","7.5","3.8","23.6","","","","","","","","","","","","","","","","11.6","34.9"
"57","Garrett Wilson","WR","NYJ","15.5","5","14.4","","","","","","","","","","","","","","","","11.6","34.9"
"59","Josh Jacobs","RB","GB","13","14.4","7.4","","","","","","","","","","","","","","","","11.6","34.8"
"60","Matt Prater","K","BUF","12","14","8","","","","","","","","","","","","","","","","11.3","34"
"60","Jason Myers","K","SEA","8","9","17","","","","","","","","","","","","","","","","11.3","34"
"62","Justin Fields","QB","NYJ","29.5","4","-","","","","","","","","","","","","","","","","16.8","33.5"
"63","Jaylen Warren","RB","PIT","11.9","13.4","8.1","","","","","","","","","","","","","","","","11.1","33.4"
"64","Davante Adams","WR","LAR","5.1","16.6","11.6","","","","","","","","","","","","","","","","11.1","33.3"
"65","Bucky Irving","RB","TB","10.5","12.1","9.9","","","","","","","","","","","","","","","","10.8","32.5"
"66","Tyler Loop","K","BAL","13","12","7","","","","","","","","","","","","","","","","10.7","32"
"67","Michael Pittman Jr.","WR","IND","14","4","13.3","","","","","","","","","","","","","","","","10.4","31.3"
"68","Harrison Butker","K","KC","11","7","13","","","","","","","","","","","","","","","","10.3","31"
"68","Jacksonville Jaguars","DST","JAC","11","8","12","","","","","","","","","","","","","","","","10.3","31"
"68","Will Reichard","K","MIN","9","8","14","","","","","","","","","","","","","","","","10.3","31"
"71","Cam Skattebo","RB","NYG","0.9","11.9","18.1","","","","","","","","","","","","","","","","10.3","30.9"
"72","Courtland Sutton","WR","DEN","12.1","0.6","17.8","","","","","","","","","","","","","","","","10.2","30.5"
"73","Zay Flowers","WR","BAL","21.1","7.9","1.3","","","","","","","","","","","","","","","","10.1","30.3"
"74","Cam Little","K","JAC","15","10","5","","","","","","","","","","","","","","","","10","30"
"75","Tucker Kraft","TE","GB","7.9","18.4","2.9","","","","","","","","","","","","","","","","9.7","29.2"
"76","Tyquan Thornton","WR","KC","4.1","11.9","13.1","","","","","","","","","","","","","","","","9.7","29.1"
"77","Chris Boswell","K","PIT","14","12","3","","","","","","","","","","","","","","","","9.7","29"
"77","Indianapolis Colts","DST","IND","13","1","15","","","","","","","","","","","","","","","","9.7","29"
"77","Cameron Dicker","K","LAC","9","8","12","","","","","","","","","","","","","","","","9.7","29"
"77","Ja'Marr Chase","WR","CIN","2.6","22.5","3.9","","","","","","","","","","","","","","","","9.7","29"
"77","Chase McLaughlin","K","TB","6","2","21","","","","","","","","","","","","","","","","9.7","29"
"82","Deebo Samuel Sr.","WR","WAS","15.6","10.4","2.9","","","","","","","","","","","","","","","","9.6","28.9"
"83","Jake Browning","QB","CIN","-","20.7","7.9","","","","","","","","","","","","","","","","14.3","28.6"
"84","Joe Flacco","QB","CLE","14.2","9.8","4.7","","","","","","","","","","","","","","","","9.5","28.6"
"84","George Pickens","WR","DAL","3","12.8","12.8","","","","","","","","","","","","","","","","9.5","28.6"
"86","Hunter Henry","TE","NE","6.6","0.9","21","","","","","","","","","","","","","","","","9.5","28.5"
"87","Wan'Dale Robinson","WR","NYG","5.5","20.2","2.6","","","","","","","","","","","","","","","","9.4","28.3"
"88","Nico Collins","WR","HOU","2.5","11.2","14.4","","","","","","","","","","","","","","","","9.4","28.1"
"89","J.J. McCarthy","QB","MIN","23.2","4.8","-","","","","","","","","","","","","","","","","14","28"
"89","Tony Pollard","RB","TEN","6.9","9.2","11.9","","","","","","","","","","","","","","","","9.3","28"
"89","Chad Ryland","K","ARI","11","10","7","","","","","","","","","","","","","","","","9.3","28"
"89","Joshua Karty","K","LAR","2","9","17","","","","","","","","","","","","","","","","9.3","28"
"93","Ricky Pearsall","WR","SF","10.8","5.2","11.7","","","","","","","","","","","","","","","","9.2","27.7"
"94","Omarion Hampton","RB","LAC","6.1","2.5","18.9","","","","","","","","","","","","","","","","9.2","27.5"
"95","Alvin Kamara","RB","NO","11.7","10","5.6","","","","","","","","","","","","","","","","9.1","27.3"
"96","Dalton Kincaid","TE","BUF","10.8","3.7","12.6","","","","","","","","","","","","","","","","9","27.1"
"97","Carolina Panthers","DST","CAR","2","3","22","","","","","","","","","","","","","","","","9","27"
