"#","Player","Pos","Team","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"90","Kayshon Boutte","WR","NE","13.3","8.1","3.8","2.3","5.8","23.8","12.5","15","0","","","","","","","","","","9.4","84.6"
"90","RJ Harvey","RB","DEN","7.4","2.9","3.1","17.8","4.5","4.5","6.7","23.6","14.1","","","","","","","","","","9.4","84.6"
"92","Zay Flowers","WR","BAL","24.6","11.4","2.3","10.9","9.7","5.6","BYE","10.6","8.9","","","","","","","","","","10.5","84"
"93","Marvin Harrison Jr.","WR","ARI","15.6","3.7","5.9","15.6","11.8","4.2","6.8","BYE","19.1","","","","","","","","","","10.3","82.7"
"94","Rashid Shaheed","WR","SEA","6.3","13.2","6.2","7.2","19.4","4.8","6","10","9.3","","","","","","","","","","9.2","82.4"
"95","Jason Myers","K","SEA","8","9","17","14","5","10","10","BYE","9","","","","","","","","","","10.3","82"
"96","Garrett Wilson","WR","NYJ","19","7","19.4","17.2","16.1","2.8","-","-","BYE","","","","","","","","","","13.6","81.5"
"97","Kyler Murray","QB","ARI","18.3","15","14.1","18.1","15.3","-","-","BYE","-","","","","","","","","","","16.2","80.8"
"98","Marquise Brown","WR","KC","14.9","5.5","6.2","11.3","6.8","18.5","8.4","0","8.3","","","","","","","","","","8.9","79.9"
"99","Tony Pollard","RB","TEN","7.4","9.2","12.9","9.1","13.3","5.7","9.1","5.8","7.3","","","","","","","","","","8.9","79.8"
"100","Sam LaPorta","TE","DET","10.9","4.1","5.3","5.4","17.7","14","3","BYE","18.7","","","","","","","","","","9.9","79.1"
"101","Cam Ward","QB","TEN","2.5","9.8","13","5.5","9","7.9","11.2","13.8","6.4","","","","","","","","","","8.8","79"
"102","Dalton Kincaid","TE","BUF","12.8","5.7","15.1","9.3","13.8","-","BYE","2.8","19.1","","","","","","","","","","11.2","78.6"
"103","Kenneth Walker III","RB","SEA","3.9","18.3","17.5","11.5","9.1","4.2","6.6","BYE","7.1","","","","","","","","","","9.8","78.2"
"104","Khalil Shakir","WR","BUF","9.4","1.7","12.5","15.4","8","4.8","BYE","17.8","7.8","","","","","","","","","","9.7","77.4"
"105","Joey Slye","K","TEN","15","17","11","0","13","-","10","2","9","","","","","","","","","","9.6","77"
"105","New England Patriots","DST","NE","7","13","2","11","8","5","19","11","1","","","","","","","","","","8.6","77"
"105","Will Reichard","K","MIN","9","8","14","8","3","BYE","18","6","11","","","","","","","","","","9.6","77"
"108","Kareem Hunt","RB","KC","3.6","3.9","10.9","5.2","18.2","3.9","1.8","16.7","12","","","","","","","","","","8.5","76.2"
"109","Carson Wentz","QB","MIN","-","-","15.3","23.2","14.7","BYE","13.3","8.8","-","","","","","","","","","","15.1","75.3"
"109","Hunter Henry","TE","NE","8.6","1.4","25","10.9","5.6","4.2","5.3","7.2","7.1","","","","","","","","","","8.4","75.3"
"111","Nick Folk","K","NYJ","10","6","10","11","7","12","7","12","BYE","","","","","","","","","","9.4","75"
"111","Seattle Seahawks","DST","SEA","8","14","16","11","-3","11","9","BYE","9","","","","","","","","","","9.4","75"
"113","Rachaad White","RB","TB","2.1","13.6","1.9","6.6","21.1","16.1","6.4","7.1","BYE","","","","","","","","","","9.4","74.9"
"114","DJ Moore","WR","CHI","7.1","7.1","10.8","5.8","BYE","6.7","6.7","9.6","21","","","","","","","","","","9.3","74.8"
"115","Nico Collins","WR","HOU","4","12.7","18.4","9.9","14","BYE","4.7","-","11","","","","","","","","","","10.7","74.7"
"116","Jacory Croskey-Merritt","RB","WAS","14.2","1.7","9.6","6.7","26","5.3","3.7","2.5","4.6","","","","","","","","","","8.3","74.3"
"117","Houston Texans","DST","HOU","6","7","5","14","11","BYE","18","5","8","","","","","","","","","","9.3","74"
"117","Indianapolis Colts","DST","IND","13","1","15","5","17","4","7","7","5","","","","","","","","","","8.2","74"
"117","Chad Ryland","K","ARI","11","10","7","10","3","11","12","BYE","10","","","","","","","","","","9.3","74"
"120","Jordan Mason","RB","MIN","8","4.8","23.6","8.7","11.1","BYE","11.7","1.1","4.2","","","","","","","","","","9.2","73.2"
"121","Harrison Butker","K","KC","11","7","13","13","4","6","7","4","8","","","","","","","","","","8.1","73"
"122","CeeDee Lamb","WR","DAL","14.5","15.7","0","-","-","-","19.5","11.1","12","","","","","","","","","","12.1","72.8"
"123","A.J. Brown","WR","PHI","1.3","5.2","19.9","1.7","6.8","11","26.1","-","BYE","","","","","","","","","","10.3","72"
"124","Brock Bowers","TE","LV","12.8","6.3","7.8","7.1","-","-","-","BYE","37.3","","","","","","","","","","14.3","71.3"
"124","Oronde Gadsden II","TE","LAC","-","-","7.1","2.6","1.9","8.3","25.9","16.2","9.3","","","","","","","","","","10.2","71.3"
"126","Brian Thomas Jr.","WR","JAC","8.5","6.9","6.5","8.1","10","19","4.6","BYE","7","","","","","","","","","","8.8","70.6"
"126","Zach Ertz","TE","WAS","10.1","15.4","5.3","5.1","0","13.3","11.2","3.6","6.6","","","","","","","","","","7.8","70.6"
"128","Los Angeles Rams","DST","LAR","11","8","6","7","1","17","11","BYE","9","","","","","","","","","","8.8","70"
"129","Juwan Johnson","TE","NO","11.6","13.4","8.1","4.3","2.7","0.5","10.4","7.8","10.6","","","","","","","","","","7.7","69.4"
"130","Denver Broncos","DST","DEN","14","0","9","10","7","13","5","6","5","","","","","","","","","","7.7","69"
"130","Evan McPherson","K","CIN","5","7","5","3","8","5","17","8","11","","","","","","","","","","7.7","69"
"130","Tampa Bay Buccaneers","DST","TB","2","4","14","4","0","11","8","26","BYE","","","","","","","","","","8.6","69"
"130","Andy Borregales","K","NE","8","9","2","6","13","5","7","13","6","","","","","","","","","","7.7","69"
"134","Alvin Kamara","RB","NO","12.7","13","6.1","9.2","7.5","10.1","4.4","5.5","0.2","","","","","","","","","","7.6","68.7"
"135","Matt Prater","K","BUF","12","14","8","7","9","2","BYE","12","4","","","","","","","","","","8.5","68"
"135","Blake Grupe","K","NO","7","3","7","9","16","16","2","4","4","","","","","","","","","","7.6","68"
"137","Chuba Hubbard","RB","CAR","16.4","16.2","8.6","8.4","-","-","6.5","9.4","1.7","","","","","","","","","","9.6","67.2"
"138","Omarion Hampton","RB","LAC","7.1","3","21.9","25","10","-","-","-","-","","","","","","","","","","13.4","67"
"139","Theo Johnson","TE","NYG","1","5.4","1.5","9.2","18.3","3.7","14.1","3.5","10.2","","","","","","","","","","7.4","66.9"
"140","Harold Fannin Jr.","TE","CLE","10.1","7.3","4","3.5","9.3","11.6","5.6","15.4","BYE","","","","","","","","","","8.4","66.8"
"140","Rhamondre Stevenson","RB","NE","3.7","18.7","3.1","4.6","13.7","1.8","15.8","5.4","-","","","","","","","","","","8.4","66.8"
"142","Jacoby Brissett","QB","ARI","-","0.2","-","-","0","21.7","19.8","BYE","24.8","","","","","","","","","","13.3","66.5"
"143","Detroit Lions","DST","DET","0","8","8","19","10","2","12","BYE","7","","","","","","","","","","8.3","66"
"144","Kyle Pitts Sr.","TE","ATL","9.4","5.7","5.9","15.5","BYE","3.3","9.7","10.4","5.8","","","","","","","","","","8.2","65.7"
"145","Woody Marks","RB","HOU","0.3","5.6","4.1","25.9","2.4","BYE","11","13.1","2.7","","","","","","","","","","8.1","65.1"
"146","Tyler Loop","K","BAL","13","12","7","9","4","3","BYE","13","4","","","","","","","","","","8.1","65"
"146","Riley Patterson","K","MIA","0","11","3","10","7","10","6","10","8","","","","","","","","","","7.2","65"
"146","Ryan Fitzgerald","K","CAR","5","4","15","1","10","14","7","4","5","","","","","","","","","","7.2","65"
"149","AJ Barner","TE","SEA","0.7","9.8","2.8","10.7","20.8","8.6","1.4","BYE","10","","","","","","","","","","8.1","64.8"
"149","Josh Downs","WR","IND","2.2","8.1","4.4","4.4","8.4","13.2","-","11.4","12.7","","","","","","","","","","8.1","64.8"
"151","Jameson Williams","WR","DET","4.6","17.8","5.3","4.7","1.5","15.6","0","BYE","14.6","","","","","","","","","","8","64.1"
"152","Cam Little","K","JAC","15","10","5","9","9","0","1","BYE","15","","","","","","","","","","8","64"
"152","Jake Bates","K","DET","7","10","9","13","5","5","8","BYE","7","","","","","","","","","","8","64"
"154","Kenneth Gainwell","RB","PIT","3.8","5.1","9.1","28.4","BYE","6.6","2.5","2.5","5.4","","","","","","","","","","7.9","63.4"
"155","Bucky Irving","RB","TB","12.5","15.1","11.9","23","-","-","-","-","BYE","","","","","","","","","","15.6","62.5"
"156","Zach Charbonnet","RB","SEA","10.7","1","-","11.4","11.3","4.2","18.5","BYE","5.1","","","","","","","","","","8.9","62.2"
"157","Alec Pierce","WR","IND","4.1","8.8","8.7","-","-","5.8","12.3","7.9","14.5","","","","","","","","","","8.9","62.1"
"158","Matt Gay","K","WAS","3","6","14","18","9","8","2","-","2","","","","","","","","","","7.8","62"
"159","Kendrick Bourne","WR","SF","-","4.7","5.8","2.2","19.2","16.7","2.4","5.9","4.4","","","","","","","","","","7.7","61.3"
"160","Wil Lutz","K","DEN","8","4","9","4","9","9","5","9","4","","","","","","","","","","6.8","61"
"161","Mark Andrews","TE","BAL","1","0.9","24.1","6.5","3.2","4.6","BYE","4.9","15.6","","","","","","","","","","7.6","60.8"
"161","Jordan Addison","WR","MIN","-","-","-","13.4","12.6","BYE","17.3","10.1","7.4","","","","","","","","","","12.2","60.8"
"163","Kansas City Chiefs","DST","KC","3","3","12","8","7","2","13","10","2","","","","","","","","","","6.7","60"
"164","Jake Tonges","TE","SF","9","5.1","3.1","13.3","13.6","8.8","0","6.7","0","","","","","","","","","","6.6","59.6"
"165","Minnesota Vikings","DST","MIN","5","5","30","4","3","BYE","3","0","9","","","","","","","","","","7.4","59"
"166","Tory Horton","WR","SEA","0","10.2","16.7","1.5","11.4","0","0","BYE","18.8","","","","","","","","","","7.3","58.6"
"167","Cairo Santos","K","CHI","7","3","7","19","BYE","-","-","11","11","","","","","","","","","","9.7","58"
"167","Pittsburgh Steelers","DST","PIT","2","5","16","10","BYE","10","1","-4","18","","","","","","","","","","7.3","58"
"167","Joshua Karty","K","LAR","2","9","17","10","6","5","5","BYE","4","","","","","","","","","","7.3","58"
"167","Cleveland Browns","DST","CLE","4","-1","13","1","7","0","25","9","BYE","","","","","","","","","","7.3","58"
"171","Nick Chubb","RB","HOU","6","14.2","5.5","7.2","12.1","BYE","1.6","7.9","3.4","","","","","","","","","","7.2","57.9"
"172","Dalton Schultz","TE","HOU","4.3","4.4","6.4","5.5","8.5","BYE","14.3","3.4","10.7","","","","","","","","","","7.2","57.5"
"173","Rashee Rice","WR","KC","-","-","-","-","-","-","19.7","21","16.6","","","","","","","","","","19.1","57.3"
"174","Elic Ayomanor","WR","TEN","2.3","13.6","11.8","5.4","2.8","4.2","3.9","7.2","6.1","","","","","","","","","","6.4","57.3"
"175","Spencer Shrader","K","IND","16","18","11","10","2","-","-","-","-","","","","","","","","","","11.4","57"
"176","Jake Browning","QB","CIN","-","20.7","7.9","5.4","22.1","-","-","-","-","","","","","","","","","","14","56.2"
"177","Tyquan Thornton","WR","KC","5.1","12.9","15.6","7.6","10.5","0","4.4","0","0","","","","","","","","","","6.2","56.1"
"178","Chicago Bears","DST","CHI","11","-4","11","10","BYE","9","13","1","5","","","","","","","","","","7","56"
"178","Philadelphia Eagles","DST","PHI","3","5","13","14","2","1","12","6","BYE","","","","","","","","","","7","56"
"180","Marcus Mariota","QB","WAS","0","-","20.3","17.2","-","-","4.9","13.3","0","","","","","","","","","","9.3","55.8"
"181","TreVeyon Henderson","RB","NE","8.1","5","6.2","11.6","3.7","4.1","0.5","5.5","10.7","","","","","","","","","","6.2","55.4"
"182","Parker Washington","WR","JAC","0","10.1","5.4","5.9","8.6","3.9","8.2","BYE","13","","","","","","","","","","6.9","55.1"
"183","Tennessee Titans","DST","TEN","10","4","-4","2","15","5","4","-1","20","","","","","","","","","","6.1","55"
"183","Kyle Monangai","RB","CHI","1.6","4.1","2.5","1.8","BYE","4.9","16.4","2.4","21.3","","","","","","","","","","6.9","55"
"185","Isiah Pacheco","RB","KC","3.8","3.4","5.3","11.8","7.1","5.6","11.9","5.8","-","","","","","","","","","","6.8","54.7"
"186","Daniel Carlson","K","LV","11","12","4","6","6","10","0","BYE","5","","","","","","","","","","6.8","54"
"186","Arizona Cardinals","DST","ARI","5","13","6","5","7","2","1","BYE","15","","","","","","","","","","6.8","54"
"186","Jake Elliott","K","PHI","8","12","3","7","5","6","4","9","BYE","","","","","","","","","","6.8","54"
"186","Jacksonville Jaguars","DST","JAC","11","8","12","15","7","2","-4","BYE","3","","","","","","","","","","6.8","54"
"190","DeMario Douglas","WR","NE","7.2","1.3","1.7","0","2.7","14.6","3.2","5.2","18","","","","","","","","","","6","53.9"
"191","Brandon McManus","K","GB","9","11","4","12","BYE","-","-","9","8","","","","","","","","","","8.8","53"
"192","Keon Coleman","WR","BUF","21.2","4.1","3.5","6","8.3","2.6","BYE","4.5","2.7","","","","","","","","","","6.6","52.9"
"193","Atlanta Falcons","DST","ATL","1","21","3","4","BYE","9","4","0","10","","","","","","","","","","6.5","52"
"194","Jakobi Meyers","WR","JAC","13.7","9.8","7.8","5","5.2","5.9","-","BYE","4.3","","","","","","","","","","7.4","51.7"
"195","David Njoku","TE","CLE","5.2","6","6.5","2.1","15.7","4.3","-","11.7","BYE","","","","","","","","","","7.4","51.5"
"196","Kimani Vidal","RB","LAC","-","-","-","0","2.4","21.3","5.5","19.2","3","","","","","","","","","","8.6","51.4"
"197","Xavier Hutchinson","WR","HOU","4.5","3.9","3.1","2.7","15.3","BYE","1.8","15.4","4.5","","","","","","","","","","6.4","51.2"
"198","Carolina Panthers","DST","CAR","2","3","22","-3","3","0","17","-2","9","","","","","","","","","","5.7","51"
"199","Xavier Worthy","WR","KC","0","-","-","14.6","8.1","9.6","6.3","7.8","4.5","","","","","","","","","","7.3","50.9"
"200","Noah Fant","TE","CIN","10.6","4.3","3.1","-","0","4.7","12.4","5.6","9.8","","","","","","","","","","6.3","50.5"
"201","Jauan Jennings","WR","SF","2.6","17.4","-","5.4","-","1.2","5.1","6.5","12.1","","","","","","","","","","7.2","50.3"
"202","Pat Freiermuth","TE","PIT","4.3","4.6","1.1","0","BYE","1.6","25.6","2.8","10.2","","","","","","","","","","6.3","50.2"
"203","Buffalo Bills","DST","BUF","0","10","2","6","6","4","BYE","17","5","","","","","","","","","","6.3","50"
"204","Russell Wilson","QB","NYG","11.1","31.3","7.1","0.3","-","0","-","-","-","","","","","","","","","","10","49.8"
"205","T.J. Hockenson","TE","MIN","3","1.7","13.4","5.9","6.8","BYE","7.3","3.6","8.1","","","","","","","","","","6.2","49.8"
"206","Tyler Allgeier","RB","ATL","2.4","14.5","0.9","11.1","BYE","10.3","1.6","8.4","0.6","","","","","","","","","","6.2","49.8"
"207","Travis Hunter","WR","JAC","6.3","3.7","2.6","5.7","7.9","3.5","20.1","BYE","-","","","","","","","","","","7.1","49.8"
"207","Marvin Mims Jr.","WR","DEN","0.7","9.4","0.9","17.5","2.9","3.8","12.8","1.8","0","","","","","","","","","","5.5","49.8"
"209","Malik Washington","WR","MIA","3.9","9","4.7","3.1","2","4.3","5.5","11.6","5.6","","","","","","","","","","5.5","49.7"
"210","Dillon Gabriel","QB","CLE","-","4.8","-","0","16.1","8.8","5.8","13.5","BYE","","","","","","","","","","8.2","49.1"
"211","Olamide Zaccheaus","WR","CHI","6.2","3.1","5.1","6.6","BYE","3.8","1.9","6.8","14.8","","","","","","","","","","6","48.3"
"212","Malik Nabers","WR","NYG","9.6","33.2","2.3","3","-","-","-","-","-","","","","","","","","","","12","48.1"
"213","Los Angeles Chargers","DST","LAC","2","13","3","6","3","8","-3","11","5","","","","","","","","","","5.3","48"
"213","Parker Romo","K","FA","-","18","0","10","-","6","4","5","5","","","","","","","","","","6.9","48"
"215","J.J. McCarthy","QB","MIN","23.2","4.8","-","-","-","BYE","-","-","19.9","","","","","","","","","","16","48"
"216","JuJu Smith-Schuster","WR","KC","8","1","7.5","11.6","2.7","7.2","5","3.9","0.7","","","","","","","","","","5.3","47.6"
"217","Andre Szmyt","K","CLE","5","5","9","4","5","11","7","1","BYE","","","","","","","","","","5.9","47"
"218","Justice Hill","RB","BAL","-0.6","4","6","26.2","1.7","6.9","BYE","0.2","2.5","","","","","","","","","","5.9","46.9"
"219","Mason Taylor","TE","NYJ","2.5","1","3.8","9","13.2","0.7","4.6","11.9","BYE","","","","","","","","","","5.8","46.7"
"220","Cooper Kupp","WR","SEA","2.5","12.5","4.1","4.6","8.9","11","2.7","BYE","-","","","","","","","","","","6.6","46.3"
"221","Luke McCaffrey","WR","WAS","0","4.4","13.1","9.1","5.5","9.8","0","3.9","0","","","","","","","","","","5.1","45.8"
"222","Sterling Shepard","WR","TB","5.4","5.4","10","3","9.9","6.1","4","1.3","BYE","","","","","","","","","","5.6","45.1"
"223","Washington Commanders","DST","WAS","9","2","11","2","13","5","-1","6","-2","","","","","","","","","","5","45"
"224","Mack Hollins","WR","NE","0.8","7.3","4.7","6.9","0","3.8","6.3","12.4","1.9","","","","","","","","","","4.9","44.1"
"225","New Orleans Saints","DST","NO","8","5","-2","4","18","1","3","6","1","","","","","","","","","","4.9","44"
"226","Colston Loveland","TE","CHI","2.2","0","3.6","-","BYE","2.1","3.9","5.3","26.8","","","","","","","","","","6.3","43.9"
"227","Calvin Austin III","WR","PIT","15","2.7","10.9","2.3","BYE","-","-","4.8","8.1","","","","","","","","","","7.3","43.8"
"228","Chimere Dike","WR","TEN","0.9","1.8","2","-0.4","2.7","1.8","14.9","12.9","7","","","","","","","","","","4.8","43.6"
"229","Bhayshul Tuten","RB","JAC","1.1","14.4","8.1","2.7","1.6","3.8","2.2","BYE","9.1","","","","","","","","","","5.4","43"
"229","Tyreek Hill","WR","MIA","6","13.9","13.4","9.7","-","-","-","-","-","","","","","","","","","","10.8","43"
"231","Chig Okonkwo","TE","TEN","3.4","5.5","9.1","0.9","6.8","7.6","0","7.3","2","","","","","","","","","","4.7","42.6"
"232","Ricky Pearsall","WR","SF","12.8","7.2","15.7","6.6","-","-","-","-","0","","","","","","","","","","8.5","42.3"
"233","Matthew Golden","WR","GB","2.6","1.5","8.1","8.8","BYE","11.7","5.7","1.9","1.9","","","","","","","","","","5.3","42.2"
"234","Tez Johnson","WR","TB","0","-","0","1.8","8.1","11","13.8","6.8","BYE","","","","","","","","","","5.9","41.5"
"235","Jonnu Smith","TE","PIT","10","4.7","3.8","1.6","BYE","4.3","10.3","2.7","4","","","","","","","","","","5.2","41.4"
"236","Evan Engram","TE","DEN","3.6","1.7","-","4.9","11.3","7.4","6.7","5.6","0","","","","","","","","","","5.2","41.2"
"237","Darren Waller","TE","MIA","-","-","-","16.2","16.3","8.2","0","-","-","","","","","","","","","","10.2","40.7"
"238","Cade Otton","TE","TB","0","4","0","2.4","10.1","7.6","10","6","BYE","","","","","","","","","","5","40.1"
"238","Xavier Legette","WR","CAR","2.5","0.3","-","-","10.1","2.1","19.7","2.7","2.7","","","","","","","","","","5.7","40.1"
"240","Dyami Brown","WR","JAC","7.3","15.1","1.7","-","2.5","3","6","BYE","4.4","","","","","","","","","","5.7","40"
"241","Jeremy McNichols","RB","WAS","2.5","0","13.8","0.8","2.3","5","5.5","9.3","0","","","","","","","","","","4.4","39.2"
"242","Green Bay Packers","DST","GB","10","5","8","-3","BYE","2","8","5","4","","","","","","","","","","4.9","39"
"242","Graham Gano","K","NYG","8","13","3","-","-","-","-","9","6","","","","","","","","","","7.8","39"
"244","Tyrone Tracy Jr.","RB","NYG","4.5","7.1","4.6","-","-","0.6","10.6","6.3","5.2","","","","","","","","","","5.6","38.9"
"245","Andrei Iosivas","WR","CIN","0","1.7","0","3.2","10.7","1","6.4","0","15.5","","","","","","","","","","4.3","38.5"
"246","Brock Purdy","QB","SF","18.8","-","-","19.7","-","-","-","-","-","","","","","","","","","","19.2","38.4"
"247","San Francisco 49ers","DST","SF","9","5","5","0","7","0","8","2","2","","","","","","","","","","4.2","38"
"248","Rashod Bateman","WR","BAL","2","2.5","14.8","2.9","0","1.3","BYE","6.1","8.3","","","","","","","","","","4.7","37.9"
"249","Tyjae Spears","RB","TEN","-","-","-","-","1.4","7","5.5","15.7","7.7","","","","","","","","","","7.5","37.3"
"250","Dallas Cowboys","DST","DAL","1","1","-1","1","7","2","15","-2","13","","","","","","","","","","4.1","37"
"250","Calvin Ridley","WR","TEN","4.7","7.2","3.2","4","15.6","2.3","-","-","-","","","","","","","","","","6.2","37"
"252","Jerry Jeudy","WR","CLE","9.1","7.1","2.2","6.3","2.5","6.8","2.7","0","BYE","","","","","","","","","","4.6","36.7"
"253","Ryan Flournoy","WR","DAL","-","0","3.1","3.6","15.4","4.8","0","1.2","8.2","","","","","","","","","","4.5","36.3"
"254","DeAndre Hopkins","WR","BAL","10.5","13.4","1.8","0","5.6","3","BYE","1.9","0","","","","","","","","","","4.5","36.2"
"255","Miami Dolphins","DST","MIA","0","8","1","8","7","2","2","7","1","","","","","","","","","","4","36"
"256","Michael Badgley","K","IND","-","-","-","-","-","8","6","9","12","","","","","","","","","","8.8","35"
"256","Jake Moody","K","CHI","5","-","-","-","BYE","16","14","-","-","","","","","","","","","","11.7","35"
"258","Jayden Higgins","WR","HOU","4.2","3.3","1","8.9","5.2","BYE","0","11.4","0.9","","","","","","","","","","4.4","34.9"
"259","Michael Wilson","WR","ARI","1","7.6","1","3","2.6","6.4","5.5","BYE","7.6","","","","","","","","","","4.3","34.7"
"259","Gunnar Helm","TE","TEN","2.1","1.9","4.2","1.7","5.4","2.5","5.6","9.3","2","","","","","","","","","","3.9","34.7"
"261","Blake Corum","RB","LAR","2.1","10.4","5.3","2.6","1.3","2.3","4.8","BYE","5.8","","","","","","","","","","4.3","34.6"
"262","KaVontae Turpin","WR","DAL","3.7","13.3","7.8","4.9","-","-","2.2","0.3","2.3","","","","","","","","","","4.9","34.5"
"263","Zonovan Knight","RB","ARI","-","0","-","0","8.9","11.9","7.9","BYE","5.7","","","","","","","","","","5.7","34.4"
"263","Dylan Sampson","RB","CLE","13.3","9.4","0.2","-0.2","0.7","3.4","2.2","5.4","BYE","","","","","","","","","","4.3","34.4"
"265","Jalen Nailor","WR","MIN","3.3","4.6","5.2","8.7","5.7","BYE","4.7","0","2.1","","","","","","","","","","4.3","34.3"
"266","Tyler Higbee","TE","LAR","0","5.7","0","3.5","-","12","3.4","BYE","8.8","","","","","","","","","","4.8","33.4"
"267","Darius Slayton","WR","NYG","0","7.1","5","5.9","2.6","-","-","3.6","8.7","","","","","","","","","","4.7","32.9"
"268","Terry McLaurin","WR","WAS","3.7","7.3","8.9","-","-","-","-","12.9","-","","","","","","","","","","8.2","32.8"
"269","Jalen Tolbert","WR","DAL","0.5","2.6","5.9","8.1","0","1.3","2.1","11.7","0","","","","","","","","","","3.6","32.2"
"270","Isaiah Davis","RB","NYJ","1.8","1.1","0","3.7","4.8","0.6","4.2","15.4","BYE","","","","","","","","","","4","31.6"
"271","Aaron Jones Sr.","RB","MIN","14.2","2.3","-","-","-","BYE","-","4","10.8","","","","","","","","","","7.8","31.3"
"272","Las Vegas Raiders","DST","LV","10","5","-1","3","-4","16","0","BYE","2","","","","","","","","","","3.9","31"
"273","Daniel Bellinger","TE","NYG","1.9","0","1.1","1.8","7.2","0","16.3","2.6","-","","","","","","","","","","3.9","30.9"
"274","Kendre Miller","RB","NO","2.4","1.5","4.6","12.5","5.4","3.7","0.7","-","-","","","","","","","","","","4.4","30.8"
"275","Brenton Strange","TE","JAC","7.9","3.2","9.1","7.5","2.7","-","-","BYE","-","","","","","","","","","","6.1","30.4"
"275","Joshua Palmer","WR","BUF","8.6","5.7","1","3.5","4.6","7","BYE","-","-","","","","","","","","","","5.1","30.4"
"275","Chris Rodriguez Jr.","RB","WAS","-","-","3.9","5.9","0.7","0","7.2","0.2","12.5","","","","","","","","","","4.3","30.4"
"278","Samaje Perine","RB","CIN","1.6","0","0.1","0.4","3.9","4.2","3.1","16.5","0.5","","","","","","","","","","3.4","30.3"
"279","Luther Burden III","WR","CHI","0.2","1","18.3","0.6","BYE","7.1","2.6","0.4","-","","","","","","","","","","4.3","30.2"
"279","Ollie Gordon II","RB","MIA","0.8","1.8","9.8","1","-0.2","0.7","1.8","13.1","1.4","","","","","","","","","","3.4","30.2"
"281","Tyrod Taylor","QB","NYJ","-","8.3","17.7","-","-","-","4.1","-","BYE","","","","","","","","","","10.1","30.2"
"282","Austin Hooper","TE","NE","1.5","5.3","3.8","2.9","0","1","8.1","4.8","2.5","","","","","","","","","","3.3","29.9"
"283","Tyler Johnson","WR","NYJ","4.1","0","4.2","-","0","0","7.5","13.9","BYE","","","","","","","","","","4.2","29.7"
"284","Jaylin Noel","WR","HOU","1.2","0","0.9","0.5","8.8","BYE","9.7","8.8","-0.3","","","","","","","","","","3.7","29.6"
"285","Brian Robinson Jr.","RB","SF","4.2","2.4","2.2","2.1","1.2","2.3","3.6","0","11.3","","","","","","","","","","3.3","29.3"
"285","James Conner","RB","ARI","12.4","11.7","5.2","-","-","-","-","BYE","-","","","","","","","","","","9.8","29.3"
"287","Trey Benson","RB","ARI","8","6.4","6.6","7.9","-","-","-","BYE","-","","","","","","","","","","7.2","28.9"
"288","Jaylin Lane","WR","WAS","1.6","0.7","6.3","2.8","2.1","4.9","7.5","0.5","2.4","","","","","","","","","","3.2","28.8"
"289","Hunter Renfrow","WR","CAR","2.1","20.3","1.6","2","1.2","1.2","-","-","-","","","","","","","","","","4.7","28.4"
"290","Cedric Tillman","WR","CLE","13.7","9.2","4.1","1.1","-","-","-","-","BYE","","","","","","","","","","7","28.1"
"291","Emanuel Wilson","RB","GB","0.4","0","2.5","9.6","BYE","1.2","2","10.2","2.2","","","","","","","","","","3.5","28.1"
"292","Tommy Tremble","TE","CAR","0.7","3.5","2.6","12.7","1.2","5.9","0.5","0.9","0","","","","","","","","","","3.1","28"
"293","Michael Carter","RB","ARI","-","-","-","0.1","15.8","7.4","4.6","BYE","-","","","","","","","","","","7","27.9"
"294","George Kittle","TE","SF","10.5","-","-","-","-","-","0","12.3","4.9","","","","","","","","","","6.9","27.7"
"295","Elijah Arroyo","TE","SEA","1.2","4.1","0","5.4","1.5","1.1","4.2","BYE","9.9","","","","","","","","","","3.4","27.4"
"295","Brashard Smith","RB","KC","0","0.2","1.3","5.1","5.1","3.6","10.6","0.8","0.7","","","","","","","","","","3","27.4"
"297","Chris Moore","WR","WAS","3.9","-","3.5","0.9","0","12.1","6.9","0","0","","","","","","","","","","3.4","27.3"
"298","Darnell Washington","TE","PIT","0","2","0","3.5","BYE","7.7","7.7","0","6.3","","","","","","","","","","3.4","27.2"
"299","Davis Allen","TE","LAR","7.8","7.3","0.8","0.5","3.4","1.2","0.9","BYE","5.2","","","","","","","","","","3.4","27.1"
"300","Mike Evans","WR","TB","7.6","8.1","11.3","-","-","-","0","-","BYE","","","","","","","","","","6.8","27"
"300","Baltimore Ravens","DST","BAL","-3","15","-4","-3","-2","5","BYE","4","15","","","","","","","","","","3.4","27"
"302","Michael Mayer","TE","LV","5.8","1.9","0","-","-","13.5","1.5","BYE","4.1","","","","","","","","","","4.5","26.8"
"303","Hunter Long","TE","JAC","7.1","0","2.2","9.8","0.8","2.9","2.6","BYE","1.1","","","","","","","","","","3.3","26.5"
"304","Brandin Cooks","WR","NO","4.1","3.6","3.9","3.7","1","2.6","0.8","3.7","2.6","","","","","","","","","","2.9","26"
"304","New York Giants","DST","NYG","3","1","2","7","1","8","1","0","3","","","","","","","","","","2.9","26"
"306","Mitchell Evans","TE","CAR","0","1.4","1.4","9.8","6.9","2.6","3.4","0","0","","","","","","","","","","2.8","25.5"
"307","Jerome Ford","RB","CLE","1","7.9","3","0.8","4.8","5.5","2","0.4","BYE","","","","","","","","","","3.2","25.4"
