Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,MVP 1.5x Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
120784-152128,WR,Dominic,Dominic Lovett,Lovett,,0,1000,1500,DET@BAL,DET,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
120784-83138,TE,Ross,Ross Dwelley,Dwelley,1,1,1000,1500,DET@BAL,DET,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
120784-104388,WR,Tom,Tom Kennedy,Kennedy,0,3,1000,1500,DET@BAL,DET,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
120784-57543,RB,D'Ernest,D'Ernest Johnson,Johnson,2.491666634877523,12,1000,1500,DET@BAL,BAL,DET,,,,,,MVP - 1.5X Points/AnyFLEX
120784-149832,TE,Shane,Shane Zylstra,Zylstra,1.350000023841858,2,1000,1500,DET@BAL,DET,BAL,IR,Ankle,,,,MVP - 1.5X Points/AnyFLEX
120784-41936,WR,Anthony,Anthony Miller,Miller,2.300000031789144,3,1000,1500,DET@BAL,BAL,DET,,,,,,MVP - 1.5X Points/AnyFLEX
120784-27986,QB,C.J.,C.J. Beathard,Beathard,,0,1000,1500,DET@BAL,DET,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
120784-72665,TE,Kenny,Kenny Yeboah,Yeboah,2.199999968210856,6,1000,1500,DET@BAL,DET,BAL,IR,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
120784-185827,RB,Jacob,Jacob Saylors,Saylors,0,1,1000,1500,DET@BAL,DET,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
120784-53095,QB,Kyle,Kyle Allen,Allen,0.3799999952316284,2,1000,1500,DET@BAL,DET,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
120784-153957,TE,Zaire,Zaire Mitchell-Paden,Mitchell-Paden,0,1,1000,1500,DET@BAL,BAL,DET,,,,,,MVP - 1.5X Points/AnyFLEX
120784-151799,WR,Jackson,Jackson Meeks,Meeks,,0,1000,1500,DET@BAL,DET,BAL,,,,,,MVP - 1.5X Points/AnyFLEX
120784-158836,RB,Lucas,Lucas Scott,Scott,,0,1000,1500,DET@BAL,BAL,DET,,,,,,MVP - 1.5X Points/AnyFLEX
120784-114557,WR,Cornelius,Cornelius Johnson,Johnson,,0,1000,1500,DET@BAL,BAL,DET,,,,,,MVP - 1.5X Points/AnyFLEX
