Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,MVP 1.5x Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
121465-86997,WR,Amon-Ra,Amon-Ra St. Brown,St. Brown,20.18000030517578,5,13000,19500,DET@KC,DET,KC,,,,,,MVP - 1.5X Points/AnyFLEX
121465-129368,RB,Jahmyr,Jahmyr Gibbs,Gibbs,16.939999389648438,5,12800,19200,DET@KC,DET,KC,,,,,,MVP - 1.5X Points/AnyFLEX
121465-38435,QB,Jared,Jared Goff,Goff,19.075999450683593,5,12200,18300,DET@KC,DET,KC,,,,,,MVP - 1.5X Points/AnyFLEX
121465-57439,QB,Patrick,Patrick Mahomes,Mahomes,24.055999755859375,5,12000,18000,DET@KC,KC,DET,,,,,,MVP - 1.5X Points/AnyFLEX
121465-158974,WR,Xavier,Xavier Worthy,Worthy,7.566666920979817,3,10000,15000,DET@KC,KC,DET,Q,Ankle,,,,MVP - 1.5X Points/AnyFLEX
121465-73273,RB,David,David Montgomery,Montgomery,13.944000244140625,5,9200,13800,DET@KC,DET,KC,,,,,,MVP - 1.5X Points/AnyFLEX
121465-33076,TE,Travis,Travis Kelce,Kelce,9.45999984741211,5,8600,12900,DET@KC,KC,DET,,,,,,MVP - 1.5X Points/AnyFLEX
121465-61798,QB,Gardner,Gardner Minshew II,Minshew II,-0.30000001192092896,1,8000,12000,DET@KC,KC,DET,,,,,,MVP - 1.5X Points/AnyFLEX
121465-111631,WR,Jameson,Jameson Williams,Williams,7.380000305175781,5,7800,11700,DET@KC,DET,KC,,,,,,MVP - 1.5X Points/AnyFLEX
121465-92575,RB,Isiah,Isiah Pacheco,Pacheco,6.279999923706055,5,7400,11100,DET@KC,KC,DET,,,,,,MVP - 1.5X Points/AnyFLEX
121465-105646,TE,Sam,Sam LaPorta,LaPorta,8.680000305175781,5,7200,10800,DET@KC,DET,KC,,,,,,MVP - 1.5X Points/AnyFLEX
121465-53095,QB,Kyle,Kyle Allen,Allen,-0.20000000298023224,1,7000,10500,DET@KC,DET,KC,,,,,,MVP - 1.5X Points/AnyFLEX
121465-41642,K,Harrison,Harrison Butker,Butker,9.6,5,6800,10200,DET@KC,KC,DET,,,,,,MVP - 1.5X Points/AnyFLEX
121465-140176,K,Jake,Jake Bates,Bates,8.8,5,6600,9900,DET@KC,DET,KC,,,,,,MVP - 1.5X Points/AnyFLEX
121465-12532,D,Detroit,Detroit Lions,Lions,9,5,6400,9600,DET@KC,DET,KC,,,,,,MVP - 1.5X Points/AnyFLEX
121465-12536,D,Kansas City,Kansas City Chiefs,Chiefs,6.6,5,6000,9000,DET@KC,KC,DET,,,,,,MVP - 1.5X Points/AnyFLEX
121465-86687,WR,Hollywood,Hollywood Brown,Brown,8.94000015258789,5,5800,8700,DET@KC,KC,DET,,,,,,MVP - 1.5X Points/AnyFLEX
121465-45229,RB,Kareem,Kareem Hunt,Hunt,8.359999847412109,5,5400,8100,DET@KC,KC,DET,,,,,,MVP - 1.5X Points/AnyFLEX
121465-89220,WR,Tyquan,Tyquan Thornton,Thornton,10.34000015258789,5,5000,7500,DET@KC,KC,DET,,,,,,MVP - 1.5X Points/AnyFLEX
