Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,MVP 1.5x Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
120969-90813,QB,Clayton,Clayton Tune,Tune,-0.3466666539510091,6,1000,1500,GB@DAL,GB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
120969-92606,WR,Bo,Bo Melton,Melton,1.5846154139592097,13,1000,1500,GB@DAL,GB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
120969-112192,WR,Jonathan,Jonathan Mingo,Mingo,1.6928571973528181,14,1000,1500,GB@DAL,DAL,GB,IR,Knee - pcl,,,,MVP - 1.5X Points/AnyFLEX
120969-119619,WR,Traeshon,Traeshon Holden,Holden,,0,1000,1500,GB@DAL,DAL,GB,,,,,,MVP - 1.5X Points/AnyFLEX
120969-152522,RB,Phil,Phil Mafah,Mafah,,0,1000,1500,GB@DAL,DAL,GB,IR,Shoulder,,,,MVP - 1.5X Points/AnyFLEX
120969-54863,WR,C.J.,C.J. Goodwin,Goodwin,0,4,1000,1500,GB@DAL,DAL,GB,,,,,,MVP - 1.5X Points/AnyFLEX
120969-109008,WR,Jalen,Jalen Cropper,Cropper,,0,1000,1500,GB@DAL,DAL,GB,,,,,,MVP - 1.5X Points/AnyFLEX
120969-104019,TE,Matt,Matt Orzech,Orzech,0,2,1000,1500,GB@DAL,GB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
120969-89185,TE,Ben,Ben Sims,Sims,1.2399999618530273,5,1000,1500,GB@DAL,GB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
120969-86631,WR,CeeDee,CeeDee Lamb,Lamb,18.100000381469727,2,1000,1500,GB@DAL,DAL,GB,O,Ankle,,,,MVP - 1.5X Points/AnyFLEX
120969-129641,WR,Will,Will Sheppard,Sheppard,,0,1000,1500,GB@DAL,GB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
120969-229096,K,Mark,Mark McNamee,McNamee,,0,1000,1500,GB@DAL,GB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
120969-86255,TE,Josh,Josh Whyle,Whyle,3.11999994913737,15,1000,1500,GB@DAL,GB,DAL,,,,,,MVP - 1.5X Points/AnyFLEX
120969-89455,WR,Jayden,Jayden Reed,Reed,12,1,1000,1500,GB@DAL,GB,DAL,IR,Collarbone,,,,MVP - 1.5X Points/AnyFLEX
120969-52342,QB,Will,Will Grier,Grier,,0,1000,1500,GB@DAL,DAL,GB,,,,,,MVP - 1.5X Points/AnyFLEX
120969-91390,QB,Joe,Joe Milton III,Milton III,0.6399999856948853,1,1000,1500,GB@DAL,DAL,GB,,,,,,MVP - 1.5X Points/AnyFLEX
