Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,MVP 1.5x Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
122368-86800,TE,Colson,Colson Yankoff,Yankoff,,0,1000,1500,SEA@WAS,WAS,SEA,O,Hamstring,,,,MVP - 1.5X Points/AnyFLEX
122368-110230,RB,Kenny,Kenny McIntosh,McIntosh,2.322222179836697,9,1000,1500,SEA@WAS,SEA,WAS,IR,Knee - acl,,,,MVP - 1.5X Points/AnyFLEX
122368-63646,TE,Lawrence,Lawrence Cager,Cager,,0,1000,1500,SEA@WAS,WAS,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
122368-114469,WR,Tyrone,Tyrone Broden,Broden,,0,1000,1500,SEA@WAS,SEA,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
122368-87844,TE,Brady,Brady Russell,Russell,0,1,1000,1500,SEA@WAS,SEA,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
122368-167588,WR,Jacoby,Jacoby Jones,Jones,,0,1000,1500,SEA@WAS,WAS,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
122368-87594,QB,Sam,Sam Hartman,Hartman,,0,1000,1500,SEA@WAS,WAS,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
122368-151726,TE,Robbie,Robbie Ouzts,Ouzts,,0,1000,1500,SEA@WAS,SEA,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
122368-110259,WR,Treylon,Treylon Burks,Burks,1.1,5,1000,1500,SEA@WAS,WAS,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
122368-56248,WR,Noah,Noah Brown,Brown,2.549999952316284,2,1000,1500,SEA@WAS,WAS,SEA,IR,Groin,,,,MVP - 1.5X Points/AnyFLEX
122368-103506,TE,Nick,Nick Kallerup,Kallerup,,0,1000,1500,SEA@WAS,SEA,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
122368-54746,TE,Tyler,Tyler Ott,Ott,0,1,1000,1500,SEA@WAS,WAS,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
122368-92890,WR,Cody,Cody White,White,0,1,1000,1500,SEA@WAS,SEA,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
122368-154462,QB,Jalen,Jalen Milroe,Milroe,-0.5333333412806193,3,1000,1500,SEA@WAS,SEA,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
122368-154461,WR,Ja'Corey,Ja'Corey Brooks,Brooks,,0,1000,1500,SEA@WAS,WAS,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
122368-14820,RB,Nick,Nick Bellore,Bellore,0,1,1000,1500,SEA@WAS,WAS,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
122368-87654,WR,Noah,Noah Igbinoghene,Igbinoghene,0,2,1000,1500,SEA@WAS,WAS,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
122368-63851,TE,Tyree,Tyree Jackson,Jackson,,0,1000,1500,SEA@WAS,WAS,SEA,IR,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
122368-138221,WR,Ricky,Ricky White III,White III,,0,1000,1500,SEA@WAS,SEA,WAS,,,,,,MVP - 1.5X Points/AnyFLEX
122368-152574,RB,Donovan,Donovan Edwards,Edwards,,0,1000,1500,SEA@WAS,WAS,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
