Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,MVP 1.5x Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
120172-133180,TE,Ben,Ben Yurosek,Yurosek,,0,1000,1500,MIN@CHI,MIN,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
120172-86341,RB,Xazavian,Xazavian Valladay,Valladay,,0,1000,1500,MIN@CHI,MIN,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
120172-165962,TE,Nikola,Nikola Kalinic,Kalinic,,0,1000,1500,MIN@CHI,CHI,MIN,,,,,,MVP - 1.5X Points/AnyFLEX
120172-104008,TE,Stephen,Stephen Carlson,Carlson,,0,1000,1500,MIN@CHI,CHI,MIN,,,,,,MVP - 1.5X Points/AnyFLEX
120172-152014,WR,JP,JP Richardson,Richardson,,0,1000,1500,MIN@CHI,CHI,MIN,,,,,,MVP - 1.5X Points/AnyFLEX
120172-200653,QB,Max,Max Brosmer,Brosmer,,0,1000,1500,MIN@CHI,MIN,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
120172-22994,QB,Case,Case Keenum,Keenum,,0,1000,1500,MIN@CHI,CHI,MIN,,,,,,MVP - 1.5X Points/AnyFLEX
120172-65627,WR,Maurice,Maurice Alexander,Alexander,0,1,1000,1500,MIN@CHI,CHI,MIN,,,,,,MVP - 1.5X Points/AnyFLEX
120172-152537,WR,Tai,Tai Felton,Felton,,0,1000,1500,MIN@CHI,MIN,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
120172-89437,WR,Tim,Tim Jones,Jones,1.1199999809265138,5,1000,1500,MIN@CHI,MIN,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
120172-63967,WR,Lucky,Lucky Jackson,Jackson,,0,1000,1500,MIN@CHI,MIN,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
120172-93408,WR,Rondale,Rondale Moore,Moore,,0,1000,1500,MIN@CHI,MIN,CHI,IR,Knee,,,,MVP - 1.5X Points/AnyFLEX
120172-88290,WR,Jeshaun,Jeshaun Jones,Jones,,0,1000,1500,MIN@CHI,MIN,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
120172-70501,RB,C.J.,C.J. Ham,Ham,2.050000031789144,6,1000,1500,MIN@CHI,MIN,CHI,IR,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
120172-114532,RB,Deion,Deion Hankins,Hankins,,0,1000,1500,MIN@CHI,CHI,MIN,IR,Quadriceps,,,,MVP - 1.5X Points/AnyFLEX
120172-133615,WR,Dontae,Dontae Fleming,Fleming,,0,1000,1500,MIN@CHI,MIN,CHI,,,,,,MVP - 1.5X Points/AnyFLEX
