Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,MVP 1.5x Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
120973-88752,WR,Charlie,Charlie Jones,Jones,0,3,1000,1500,CIN@DEN,CIN,DEN,,,,,,MVP - 1.5X Points/AnyFLEX
120973-173626,TE,Nate,Nate Adkins,Adkins,2.8076923076923075,13,1000,1500,CIN@DEN,DEN,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
120973-86200,QB,Sean,Sean Clifford,Clifford,,0,1000,1500,CIN@DEN,CIN,DEN,,,,,,MVP - 1.5X Points/AnyFLEX
120973-86075,TE,Lucas,Lucas Krull,Krull,1.25,2,1000,1500,CIN@DEN,DEN,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
120973-87621,WR,A.T.,A.T. Perry,Perry,,0,1000,1500,CIN@DEN,DEN,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
120973-26057,RB,Michael,Michael Burton,Burton,2.209090839732777,11,1000,1500,CIN@DEN,DEN,CIN,IR,Hamstring,,,,MVP - 1.5X Points/AnyFLEX
120973-58189,TE,Mitchell,Mitchell Fraboni,Fraboni,0,1,1000,1500,CIN@DEN,DEN,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
120973-65231,RB,Adam,Adam Prentice,Prentice,0.8999999761581421,1,1000,1500,CIN@DEN,DEN,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
120973-40534,QB,Mike,Mike White,White,1.1200000047683716,1,1000,1500,CIN@DEN,CIN,DEN,,,,,,MVP - 1.5X Points/AnyFLEX
120973-201564,TE,Cam,Cam Grandy,Grandy,1.100000023841858,1,1000,1500,CIN@DEN,CIN,DEN,,,,,,MVP - 1.5X Points/AnyFLEX
120973-61157,QB,Brett,Brett Rypien,Rypien,0,1,1000,1500,CIN@DEN,CIN,DEN,,,,,,MVP - 1.5X Points/AnyFLEX
120973-63336,QB,Joe,Joe Burrow,Burrow,7.929999828338623,2,1000,1500,CIN@DEN,CIN,DEN,IR,Toe,,,,MVP - 1.5X Points/AnyFLEX
120973-147051,RB,Jaleel,Jaleel McLaughlin,McLaughlin,5.029411764705882,17,1000,1500,CIN@DEN,DEN,CIN,,,,,,MVP - 1.5X Points/AnyFLEX
120973-133484,WR,Jermaine,Jermaine Burton,Burton,1.587499976158142,8,1000,1500,CIN@DEN,CIN,DEN,,,,,,MVP - 1.5X Points/AnyFLEX
120973-119672,RB,Kendall,Kendall Milton,Milton,,0,1000,1500,CIN@DEN,CIN,DEN,,,,,,MVP - 1.5X Points/AnyFLEX
120973-71935,WR,Kendric,Kendric Pryor,Pryor,1.399999976158142,1,1000,1500,CIN@DEN,CIN,DEN,,,,,,MVP - 1.5X Points/AnyFLEX
