Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,MVP 1.5x Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
121989-160306,RB,Pierre,Pierre Strong Jr.,Strong Jr.,2.3500000635782876,12,1000,1500,GB@PIT,GB,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
121989-90813,QB,Clayton,Clayton Tune,Tune,-0.3466666539510091,6,1000,1500,GB@PIT,GB,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
121989-92606,WR,Bo,Bo Melton,Melton,0.10000000397364299,3,1000,1500,GB@PIT,GB,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
121989-104019,TE,Matt,Matt Orzech,Orzech,0,2,1000,1500,GB@PIT,GB,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
121989-104278,TE,Donald,Donald Parham Jr.,Parham Jr.,,0,1000,1500,GB@PIT,PIT,GB,IR,Achilles,,,,MVP - 1.5X Points/AnyFLEX
121989-61273,WR,Scotty,Scotty Miller,Miller,0.699999988079071,2,1000,1500,GB@PIT,PIT,GB,O,Finger,,,,MVP - 1.5X Points/AnyFLEX
121989-54239,TE,Matt,Matt Sokol,Sokol,,0,1000,1500,GB@PIT,PIT,GB,,,,,,MVP - 1.5X Points/AnyFLEX
121989-89185,TE,Ben,Ben Sims,Sims,1.2399999618530273,5,1000,1500,GB@PIT,GB,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
121989-104165,RB,Lew,Lew Nichols,Nichols,0,1,1000,1500,GB@PIT,PIT,GB,,,,,,MVP - 1.5X Points/AnyFLEX
121989-138854,WR,Ke'Shawn,Ke'Shawn Williams,Williams,0,2,1000,1500,GB@PIT,PIT,GB,,,,,,MVP - 1.5X Points/AnyFLEX
121989-129641,WR,Will,Will Sheppard,Sheppard,,0,1000,1500,GB@PIT,GB,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
121989-206447,RB,Max,Max Hurleman,Hurleman,,0,1000,1500,GB@PIT,PIT,GB,,,,,,MVP - 1.5X Points/AnyFLEX
121989-86255,TE,Josh,Josh Whyle,Whyle,3.11999994913737,15,1000,1500,GB@PIT,GB,PIT,,,,,,MVP - 1.5X Points/AnyFLEX
121989-89455,WR,Jayden,Jayden Reed,Reed,12,1,1000,1500,GB@PIT,GB,PIT,IR,Collarbone,,,,MVP - 1.5X Points/AnyFLEX
121989-86646,RB,Trey,Trey Sermon,Sermon,0,1,1000,1500,GB@PIT,PIT,GB,,,,,,MVP - 1.5X Points/AnyFLEX
121989-93055,WR,Isaiah,Isaiah Hodgins,Hodgins,1.100000023841858,2,1000,1500,GB@PIT,PIT,GB,,,,,,MVP - 1.5X Points/AnyFLEX
