Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,MVP 1.5x Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
121217-94748,QB,Tommy,Tommy DeVito,DeVito,6.739999771118164,2,1000,1500,NE@BUF,NE,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
121217-129466,TE,Gee,Gee Scott Jr.,Scott Jr.,,0,1000,1500,NE@BUF,NE,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
121217-131266,RB,Lan,Lan Larison,Larison,,0,1000,1500,NE@BUF,NE,BUF,IR,Foot,,,,MVP - 1.5X Points/AnyFLEX
121217-69833,QB,Shane,Shane Buechele,Buechele,,0,1000,1500,NE@BUF,BUF,NE,,,,,,MVP - 1.5X Points/AnyFLEX
121217-201553,WR,John,John Jiles,Jiles,,0,1000,1500,NE@BUF,NE,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
121217-152540,TE,CJ,CJ Dippre,Dippre,,0,1000,1500,NE@BUF,NE,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
121217-114787,RB,Terrell,Terrell Jennings,Jennings,1.649999976158142,2,1000,1500,NE@BUF,NE,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
121217-130275,WR,Kristian,Kristian Wilkerson,Wilkerson,8.800000190734863,1,1000,1500,NE@BUF,BUF,NE,,,,,,MVP - 1.5X Points/AnyFLEX
121217-86762,TE,Jack,Jack Westover,Westover,0,1,1000,1500,NE@BUF,NE,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
121217-94831,RB,Deneric,Deneric Prince,Prince,,0,1000,1500,NE@BUF,NE,BUF,IR,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
121217-131835,WR,Efton,Efton Chism III,Chism III,,0,1000,1500,NE@BUF,NE,BUF,,,,,,MVP - 1.5X Points/AnyFLEX
