Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,MVP 1.5x Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
121719-114469,WR,Tyrone,Tyrone Broden,Broden,,0,1000,1500,HOU@SEA,SEA,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
121719-87844,TE,Brady,Brady Russell,Russell,0,1,1000,1500,HOU@SEA,SEA,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
121719-103591,QB,Graham,Graham Mertz,Mertz,,0,1000,1500,HOU@SEA,HOU,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
121719-151726,TE,Robbie,Robbie Ouzts,Ouzts,,0,1000,1500,HOU@SEA,SEA,HOU,IR,Ankle,,,,MVP - 1.5X Points/AnyFLEX
121719-52409,RB,Jakob,Jakob Johnson,Johnson,,0,1000,1500,HOU@SEA,HOU,SEA,IR,Hamstring,,,,MVP - 1.5X Points/AnyFLEX
121719-70601,TE,Harrison,Harrison Bryant,Bryant,0.5,2,1000,1500,HOU@SEA,HOU,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
121719-87117,TE,Brenden,Brenden Bates,Bates,3.299999952316284,1,1000,1500,HOU@SEA,HOU,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
121719-109007,WR,Josh,Josh Kelly,Kelly,,0,1000,1500,HOU@SEA,HOU,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
121719-103506,TE,Nick,Nick Kallerup,Kallerup,,0,1000,1500,HOU@SEA,SEA,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
121719-92890,WR,Cody,Cody White,White,0,1,1000,1500,HOU@SEA,SEA,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
121719-154462,QB,Jalen,Jalen Milroe,Milroe,-0.5333333412806193,3,1000,1500,HOU@SEA,SEA,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
121719-112101,WR,Jared,Jared Wayne,Wayne,0,1,1000,1500,HOU@SEA,HOU,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
121719-169834,WR,Dareke,Dareke Young,Young,1.4500000476837158,4,1000,1500,HOU@SEA,SEA,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
121719-131694,TE,Luke,Luke Lachey,Lachey,,0,1000,1500,HOU@SEA,HOU,SEA,,,,,,MVP - 1.5X Points/AnyFLEX
121719-79980,TE,Eric,Eric Saubert,Saubert,0.8500000238418579,2,1000,1500,HOU@SEA,SEA,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
121719-138221,WR,Ricky,Ricky White III,White III,,0,1000,1500,HOU@SEA,SEA,HOU,,,,,,MVP - 1.5X Points/AnyFLEX
