Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,MVP 1.5x Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
121822-23435,TE,Andrew,Andrew DePaola,DePaola,,0,1000,1500,MIN@LAC,MIN,LAC,,,,,,MVP - 1.5X Points/AnyFLEX
121822-135824,WR,Luke,Luke Grimm,Grimm,,0,1000,1500,MIN@LAC,LAC,MIN,,,,,,MVP - 1.5X Points/AnyFLEX
121822-28570,TE,Nick,Nick Vannett,Vannett,3.3333333333333335,12,1000,1500,MIN@LAC,MIN,LAC,,,,,,MVP - 1.5X Points/AnyFLEX
121822-160287,RB,Amar,Amar Johnson,Johnson,,0,1000,1500,MIN@LAC,LAC,MIN,,,,,,MVP - 1.5X Points/AnyFLEX
121822-156197,TE,Bryson,Bryson Nesbit,Nesbit,,0,1000,1500,MIN@LAC,MIN,LAC,,,,,,MVP - 1.5X Points/AnyFLEX
121822-112044,WR,Dalevon,Dalevon Campbell,Campbell,,0,1000,1500,MIN@LAC,LAC,MIN,,,,,,MVP - 1.5X Points/AnyFLEX
121822-133180,TE,Ben,Ben Yurosek,Yurosek,,0,1000,1500,MIN@LAC,MIN,LAC,,,,,,MVP - 1.5X Points/AnyFLEX
121822-151740,RB,Corey,Corey Kiner,Kiner,,0,1000,1500,MIN@LAC,MIN,LAC,,,,,,MVP - 1.5X Points/AnyFLEX
121822-87371,RB,Ty,Ty Chandler,Chandler,0,1,1000,1500,MIN@LAC,MIN,LAC,IR,Knee,,,,MVP - 1.5X Points/AnyFLEX
121822-90575,RB,Najee,Najee Harris,Harris,3.366666793823242,3,1000,1500,MIN@LAC,LAC,MIN,IR,Achilles,,,,MVP - 1.5X Points/AnyFLEX
121822-93408,WR,Rondale,Rondale Moore,Moore,,0,1000,1500,MIN@LAC,MIN,LAC,IR,Knee,,,,MVP - 1.5X Points/AnyFLEX
121822-88290,WR,Jeshaun,Jeshaun Jones,Jones,,0,1000,1500,MIN@LAC,MIN,LAC,,,,,,MVP - 1.5X Points/AnyFLEX
121822-192359,WR,JaQuae,JaQuae Jackson,Jackson,,0,1000,1500,MIN@LAC,LAC,MIN,,,,,,MVP - 1.5X Points/AnyFLEX
121822-133615,WR,Dontae,Dontae Fleming,Fleming,,0,1000,1500,MIN@LAC,MIN,LAC,,,,,,MVP - 1.5X Points/AnyFLEX
121822-89586,TE,Tucker,Tucker Fisk,Fisk,0,2,1000,1500,MIN@LAC,LAC,MIN,,,,,,MVP - 1.5X Points/AnyFLEX
121822-129010,QB,DJ,DJ Uiagalelei,Uiagalelei,,0,1000,1500,MIN@LAC,LAC,MIN,,,,,,MVP - 1.5X Points/AnyFLEX
121822-88699,RB,Jaret,Jaret Patterson,Patterson,,0,1000,1500,MIN@LAC,LAC,MIN,,,,,,MVP - 1.5X Points/AnyFLEX
