Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,MVP 1.5x Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
118845-102998,TE,Luke,Luke Deal,Deal,,0,8000,12000,LAC@DET,DET,LAC,Q,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
118845-72665,TE,Kenny,Kenny Yeboah,Yeboah,2.199999968210856,6,8000,12000,LAC@DET,DET,LAC,,,,,,MVP - 1.5X Points/AnyFLEX
118845-129368,RB,Jahmyr,Jahmyr Gibbs,Gibbs,21.52222188313802,18,8000,12000,LAC@DET,DET,LAC,,,,,,MVP - 1.5X Points/AnyFLEX
118845-85983,QB,Hendon,Hendon Hooker,Hooker,0.6700000166893005,4,8000,12000,LAC@DET,DET,LAC,,,,,,MVP - 1.5X Points/AnyFLEX
118845-91361,RB,Hassan,Hassan Haskins,Haskins,2.6499999364217124,12,8000,12000,LAC@DET,LAC,DET,,,,,,MVP - 1.5X Points/AnyFLEX
118845-104289,WR,Malik,Malik Taylor,Taylor,1.149999976158142,2,8000,12000,LAC@DET,DET,LAC,,,,,,MVP - 1.5X Points/AnyFLEX
118845-133472,WR,Ladd,Ladd McConkey,McConkey,14.241176829618567,17,8000,12000,LAC@DET,LAC,DET,Q,Undisclosed,,,,MVP - 1.5X Points/AnyFLEX
118845-158438,TE,Oronde,Oronde Gadsden II,Gadsden II,,0,8000,12000,LAC@DET,LAC,DET,,,,,,MVP - 1.5X Points/AnyFLEX
118845-53095,QB,Kyle,Kyle Allen,Allen,0.3799999952316284,2,8000,12000,LAC@DET,DET,LAC,,,,,,MVP - 1.5X Points/AnyFLEX
118845-139114,RB,Jabari,Jabari Small,Small,,0,8000,12000,LAC@DET,DET,LAC,,,,,,MVP - 1.5X Points/AnyFLEX
118845-104424,RB,Craig,Craig Reynolds,Reynolds,2.424999952316284,8,8000,12000,LAC@DET,DET,LAC,,,,,,MVP - 1.5X Points/AnyFLEX
118845-135916,WR,Brenden,Brenden Rice,Rice,,0,8000,12000,LAC@DET,LAC,DET,,,,,,MVP - 1.5X Points/AnyFLEX
118845-134643,TE,Stevo,Stevo Klotz,Klotz,,0,8000,12000,LAC@DET,LAC,DET,,,,,,MVP - 1.5X Points/AnyFLEX
118845-89586,TE,Tucker,Tucker Fisk,Fisk,1.1749999523162842,8,8000,12000,LAC@DET,LAC,DET,,,,,,MVP - 1.5X Points/AnyFLEX
118845-129010,QB,DJ,DJ Uiagalelei,Uiagalelei,,0,8000,12000,LAC@DET,LAC,DET,,,,,,MVP - 1.5X Points/AnyFLEX
118845-12532,D,Detroit,Detroit Lions,Lions,6.611111111111111,18,8000,12000,LAC@DET,DET,LAC,,,,,,MVP - 1.5X Points/AnyFLEX
118845-151799,WR,Jackson,Jackson Meeks,Meeks,,0,8000,12000,LAC@DET,DET,LAC,,,,,,MVP - 1.5X Points/AnyFLEX
118845-128633,RB,Kimani,Kimani Vidal,Vidal,3.355555640326606,9,8000,12000,LAC@DET,LAC,DET,,,,,,MVP - 1.5X Points/AnyFLEX
118845-88699,RB,Jaret,Jaret Patterson,Patterson,,0,8000,12000,LAC@DET,LAC,DET,,,,,,MVP - 1.5X Points/AnyFLEX
118845-151806,RB,Raheim,Raheim Sanders,Sanders,,0,8000,12000,LAC@DET,LAC,DET,,,,,,MVP - 1.5X Points/AnyFLEX
